报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.07,0.46,1.52,0.05,-3.27,-2.65,0.04,0.2,0.63,0.69,0.14,0.14,0.68,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.79,4.41,3.78,3.68,4.66,4.11,4.04,3.93,4.02,4.05,2.33,1.64,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.21,1.15,0.07,-0.22,-2.97,0.16,-1.07,0.17,2.31,0.45,0,0,0,--,
主营业务收入(万元),2061249,2010535,1675685,988984,1055545,2063634,2319590,2658624,2795120,2366600,1645257,2003553,1279076,873718,781342,653779,475654,318293,308865,261815,160726,178158,
主营业务利润(万元),175427,245616,227695,93466,-105903,27768,179534,182228,225834,226556,123608,184286,148434,85260,81213,89720,74629,37700,42880,39392,17626,--,
营业利润(万元),11726,84794,110414,-31599,-250907,-209790,8264,13861,51554,61959,8230,6598,43821,17114,28733,54064,42208,18675,24686,18076,1748,--,
投资收益(万元),2,-48,-18,112,--,--,--,--,--,-294,7,109,739,387,-15,-152,-2,0,0,0,0,--,
营业外收支净额(万元),-219,-473,-1744,35309,5380,2713,32,5326,-673,-1436,-396,-1014,-2346,-322,-1374,-375,-3554,-87,0,0,0,--,
利润总额(万元),11507,84321,108670,3710,-245527,-207077,8297,19187,50882,60523,7834,5584,41474,17239,27343,53538,38652,18589,23947,18058,1714,--,
净利润(万元),11114,70052,116796,3710,-250863,-203466,3338,15428,48156,52520,11017,10388,39892,15742,24518,43705,32143,16022,20943,12099,1149,590,
净利润(扣除非经常性损益后)(万元),10945,69571,116997,-31599,-256242,-206180,3307,10901,47960,56205,8040,21575,41890,15636,25701,44153,33315,15884,0,0,0,--,
经营活动产生的现金流量净额(万元),48406,97209,258356,60364,443083,-110822,253414,22799,92704,88075,5607,-17142,-175136,9214,-63261,9907,113390,18248,12720,14949,0,--,
现金及现金等价物净增加额(万元),-31204,3431,46916,5152,-10337,10139,-2708,3006,-5785,-24474,1150,1251,2172,26237,-45011,-6248,32504,22955,10534,1845,0,--,
总资产(万元),1949535,1932227,1860126,1101151,1826858,2122826,2250123,1432607,1301654,1218067,1259940,1214391,1032424,787258,546808,458208,332075,302763,166340,146366,0,--,
流动资产(万元),528643,485018,352518,463633,246967,537831,621521,609500,477525,467259,496583,521723,495260,244890,116252,159094,165242,--,0,0,0,--,
总负债(万元),1534535,1527957,1526052,881402,1917404,1962792,1885566,1065720,934865,880023,970584,932219,757693,544977,308349,226580,134326,135091,101276,100526,--,--,
流动负债(万元),1533992,1527071,1480892,881364,1763800,1764876,1589862,928877,687483,796093,793251,735219,487318,504977,227738,184240,120226,--,0,0,0,--,
股东权益不含少数股东权益(万元),415000,404270,334074,219749,-90545,160033,364556,366888,366789,338044,289356,282171,274731,242281,238459,231628,197749,165715,65063,45841,0,--,
净资产收益率加权(%),2.71,18.98,42.18,5.74,0,-77.61,0.91,4.22,13.77,16.76,3.86,3.73,15.45,6.39,10.05,19.9,16.93,15.34,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
