报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.88,1.12,1.39,1.27,1.22,0.87,0.55,0.72,0.73,0.88,0.68,0.44,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6,5.57,3.47,3.11,2.83,5.11,4.79,4.52,4.12,3.76,3.58,3.58,3.53,2.23,1.97,3.52,1.34,1.23,1.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.54,0.71,1.28,0.91,0.52,0.38,1.36,0.18,0.54,0.65,0.28,0.83,-0.15,-0.09,--,--,--,--,--,
主营业务收入(万元),244940,175523,174664,156186,259735,283412,277786,319184,264730,256361,189002,145764,116859,118107,97947,83448,94117,66767,35497,36846,13010,18497,21864,23168,33802,23476,21384,
主营业务利润(万元),158478,114384,117367,107333,128664,146459,102428,118756,86518,110677,116367,90215,75245,74228,63257,48131,55286,37646,13290,17863,3153,2848,988,900,2193,2010,1869,
营业利润(万元),56761,54816,48305,44570,43063,32993,20235,26777,27693,31081,24497,17383,12109,11322,8590,6091,10551,7328,8108,7291,5207,3220,978,903,2193,2010,1869,
投资收益(万元),881,1838,567,1262,2098,-169,3486,-221,-190,-181,-44,706,-193,-134,-546,-158,-127,-152,-351,269,-231,393,2215,0,--,0,0,
营业外收支净额(万元),-161,-22,-1074,-211,951,452,720,154,-15,-738,-6,-693,--,-1084,-170,-111,-110,-244,-952,-16,-548,0,0,0,--,--,--,
利润总额(万元),56600,54794,47232,44359,44014,33444,20954,26931,27679,30343,24491,16690,12167,10104,7874,5822,10313,6932,7021,7547,5249,3554,3134,3049,2193,2015,1869,
净利润(万元),46360,47025,41780,37976,36701,26485,17226,22534,22782,26120,20110,13062,9660,7632,5363,4312,5072,4321,4024,2762,3744,3369,2609,2591,1469,1350,1869,
净利润(扣除非经常性损益后)(万元),43261,45615,42058,37527,34148,25812,13458,22442,20727,26815,20109,13859,9222,7939,5506,4411,5175,4646,4537,2762,4684,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),64118,48625,12493,69805,51078,35680,11192,22638,16830,22229,37832,26887,15363,5524,19845,2628,7898,9490,4128,12177,-2189,-1142,--,--,--,--,--,
现金及现金等价物净增加额(万元),-8731,28976,-17320,64768,-35516,-10566,-24245,41574,-21099,48414,13418,1798,4347,-1442,3910,-7220,-7357,-9912,3665,7492,12433,-1886,--,--,--,--,--,
总资产(万元),475919,381697,336410,306575,267830,332701,299240,322887,258882,250602,159766,158615,122186,131857,115133,116455,98694,74078,63927,70847,67753,42128,41200,32376,10761,8324,7582,
流动资产(万元),306173,229375,196805,174716,136890,208961,173872,191856,144256,153351,69533,61508,46976,52773,32719,36241,41608,41418,0,0,45650,21484,21910,22476,4294,2594,2434,
总负债(万元),83484,56353,44874,44996,32374,119387,85915,117579,67111,72693,52473,61673,38389,56995,44920,50174,34714,16558,8823,16271,16146,14342,16654,10439,7032,4889,4417,
流动负债(万元),74891,45373,33007,42559,32260,68298,34986,63782,65872,72345,44125,61426,38372,56975,44903,37413,28139,13918,0,0,13646,9042,11354,5139,2107,1889,1417,
股东权益不含少数股东权益(万元),356063,325330,291520,261554,235432,207731,207934,200043,186659,173211,102658,92119,83683,74714,70004,66006,60216,54970,52356,52317,51608,27786,24546,21937,3730,3436,3166,
净资产收益率加权(%),13.63,15.25,15.11,15.29,16.56,12.97,8.48,11.71,12.72,23.63,19.86,13.93,12.22,10.55,7.89,6.83,8.7,7.97,7.87,5.36,0,12.91,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
