报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.24,0.2,0.15,0.09,0.06,0.18,0.05,0.17,0.46,0.77,0.74,0.54,0.47,0.1,
每股净资产(元),--,--,--,--,--,3.01,2.83,2.78,5.34,9.87,2.29,1.55,4.18,2.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.04,-0.06,0.06,0.25,0.1,0.61,0.66,0.87,0.73,
主营业务收入(万元),64091,67908,57092,41854,41499,40339,30370,27983,30247,21222,16279,11534,8369,6445,
主营业务利润(万元),25677,29533,27811,20036,20719,19765,13190,12674,14574,10451,7581,5912,4776,3179,
营业利润(万元),-14241,13597,8655,1748,2125,1398,-4234,3862,6592,5706,4019,2799,2426,379,
投资收益(万元),67,-47,-90,-77,-60,4,0,-90,4,--,0,--,0,--,
营业外收支净额(万元),-266,-11,-26,3430,1038,3066,5223,1365,485,75,248,286,--,157,
利润总额(万元),-14506,13586,8629,5178,3163,4464,989,5227,7076,5781,4266,3084,2580,536,
净利润(万元),-14755,11807,8132,5103,3131,4702,1435,4592,6106,5036,3699,2709,2361,523,
净利润(扣除非经常性损益后)(万元),-14958,11385,7568,3017,2744,2360,-3030,3512,5749,5067,3603,2539,2293,493,
经营活动产生的现金流量净额(万元),3039,740,-9045,2734,-2913,1003,-1547,1695,3315,675,3071,3300,1047,879,
现金及现金等价物净增加额(万元),-3830,14376,-7524,-1756,574,-3543,-8616,-9450,-6138,41610,-138,-222,2346,272,
总资产(万元),231013,234776,186944,126352,115809,106165,90732,82151,78247,69836,17616,13416,10879,5562,
流动资产(万元),154259,151029,109988,82019,77456,68026,54973,53443,58573,56029,8924,7251,6784,5166,
总负债(万元),60138,46235,50651,26278,24820,21514,11953,6852,5876,3709,6167,5683,5864,2909,
流动负债(万元),54895,41087,47395,23474,21312,15065,10166,4120,4402,2752,2700,2183,2664,2839,
股东权益不含少数股东权益(万元),170293,187845,135870,99738,89349,82405,75879,74377,71612,66127,11449,7732,5015,2653,
净资产收益率加权(%),-8.26,6.79,6.68,5.55,3.75,5.97,1.92,6.33,8.91,8.44,38.56,42.5,61.59,31.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
