报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.49,0.71,0.64,0.6,0.59,0.46,0.43,0.41,0.7,0.7,0.67,0.54,0.53,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,8.3,7.77,5.21,4.81,4.54,2.41,2.12,1.9,1.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.41,1.45,1.01,1.05,0.67,0.93,0.7,0.91,0.74,
主营业务收入(万元),149563,154565,142950,149136,125625,111088,92670,81740,78177,71223,55087,52753,46866,41097,39694,34699,27058,
主营业务利润(万元),59767,57863,54511,58189,48866,44133,35577,30872,26451,25317,20644,16827,15516,13469,13629,11110,8793,
营业利润(万元),31254,29633,26298,26488,25951,20871,16928,12730,11099,10251,8807,7509,7017,6492,6107,4271,4150,
投资收益(万元),1959,1324,1992,1824,2526,974,839,--,--,--,0,--,--,0,0,0,10,
营业外收支净额(万元),38,258,838,1404,1247,930,582,996,225,160,279,63,--,6,0,0,0,
利润总额(万元),31292,29892,27136,27892,27197,21801,17510,13726,11324,10412,9086,7572,7129,6499,6102,4290,3832,
净利润(万元),26672,25677,23211,21914,21622,16883,13004,10301,8696,7919,7403,5916,5607,5232,4852,3779,3460,
净利润(扣除非经常性损益后)(万元),24075,23427,20967,20901,20732,16190,12593,9547,8518,7793,7170,5866,5523,5226,4856,3764,3406,
经营活动产生的现金流量净额(万元),42316,31569,32557,19244,29688,30762,24273,21040,17782,17954,11162,11501,7378,7617,5736,7467,6063,
现金及现金等价物净增加额(万元),-45548,7907,46804,-12321,10306,-22441,22477,-11703,-4375,21021,6634,-6019,10308,1298,-4139,6175,333,
总资产(万元),233515,231272,223681,220910,202882,182390,159377,145369,135012,133734,99302,69231,71077,49872,35608,34594,23040,
流动资产(万元),134645,133189,131772,135046,117670,102014,82116,66499,57199,57546,36132,24111,31306,20024,14390,19461,10644,
总负债(万元),69444,68510,71868,61682,53860,45360,34683,29391,25218,32671,38095,12837,18924,28772,16421,18192,10727,
流动负债(万元),65715,63179,65922,60326,52242,43102,34675,29391,25218,32671,38095,12837,16624,26390,15985,17066,9256,
股东权益不含少数股东权益(万元),163871,162663,151538,152209,141316,130245,119022,110620,104954,96428,57298,52865,49911,19763,17416,15562,11753,
净资产收益率加权(%),16.55,16.6,15.95,15.11,16.19,13.65,11.42,9.64,8.74,11.8,13.56,11.74,11.25,29.01,31.33,27.69,33.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
