报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.19,-0.93,0.45,0.71,0.23,0.25,0.09,-0.29,0.02,0.04,0.02,-0.19,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.14,2.36,2.1,1.88,1.86,2.18,2.22,2.16,2.11,2.43,2.09,2.02,1.97,1.91,2.97,2.89,2.77,3.07,3.12,3.25,2.8,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.18,0.29,0.13,0.18,0.16,0.15,0.16,0.06,0.06,0.23,0.27,0.26,0.15,-0.1,--,--,--,--,--,--,
主营业务收入(万元),239132,209546,172356,138976,116520,116560,56518,49899,52943,55886,37618,59984,57828,55211,64028,54014,52503,35141,35064,41551,14165,13081,19031,6565,20039,15833,18388,--,
主营业务利润(万元),97291,84644,73438,57668,42970,45356,11930,9565,11970,10110,7432,10068,9623,7168,9028,7544,5100,3135,5675,6135,2442,2336,236,-2088,840,788,830,--,
营业利润(万元),4100,-16985,16170,21542,3226,6836,2120,-4911,891,1437,131,-3328,2740,246,1142,893,401,502,1231,3408,567,412,542,-1874,1384,0,1464,--,
投资收益(万元),4359,-3239,10859,16472,1306,2812,2633,-401,-409,1196,1457,-2965,892,1516,988,692,2282,1189,2472,1041,1900,942,482,-728,312,807,478,--,
营业外收支净额(万元),30,-11141,-703,918,1140,311,507,287,933,165,301,487,--,473,5,71,25,146,4,11,596,0,0,0,0,552,0,--,
利润总额(万元),4130,-28127,15467,22460,4367,7147,2627,-4624,1824,1602,433,-2841,3243,2674,2384,1925,2789,2082,3918,4601,3216,1352,1237,-2467,1811,2564,2035,--,
净利润(万元),5415,-26677,12312,18287,6010,6308,1495,-4982,353,650,307,-3260,1862,1846,1679,1504,2127,1903,3129,3018,2502,825,1060,-2547,1510,2200,1735,--,
净利润(扣除非经常性损益后)(万元),381,-17643,6301,5372,5164,3147,239,-5142,-394,-1254,-304,-4210,958,1005,1265,1225,1253,1514,2724,2995,1188,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),-8617,14196,37827,45365,25071,19714,5953,2257,3060,5001,2242,3110,2857,2567,2740,1024,817,3362,3829,3740,2179,-900,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-18307,16596,10555,18805,-6169,8399,2350,-495,3169,862,-3638,2453,3125,-1773,140,575,662,-2854,3710,-803,4854,-1013,--,--,--,--,--,--,
总资产(万元),271138,316446,315839,225023,186085,172298,98660,100932,101960,100123,96465,99046,109432,102777,102612,102636,96257,51563,66274,51436,45576,41486,42134,44469,43321,36082,37304,26099,
流动资产(万元),156872,217708,208213,121447,81477,79211,36567,34320,35396,31218,29878,34009,44366,36467,43241,41344,39510,0,0,--,0,26776,27650,28916,30322,24057,26266,14548,
总负债(万元),171102,186218,154405,124469,95474,79182,55604,54460,50879,53762,53785,56203,57857,50864,52904,52537,48168,17609,31524,19104,16600,14962,16546,19963,16271,9230,11913,7591,
流动负债(万元),169152,172701,152303,123342,94658,76644,55173,53596,50691,53430,53371,55701,57248,50864,52904,52467,47651,0,0,--,0,13056,13718,17070,14718,7003,7269,2758,
股东权益不含少数股东权益(万元),91507,127058,156091,93688,83704,83109,35074,37087,40909,36465,32727,32291,37871,38575,37563,36686,35207,30182,29305,28457,27629,26029,25389,24341,26897,26710,25290,18509,
净资产收益率加权(%),4.96,-18.89,9.74,21.01,7.3,12.05,4.17,-12.96,0.85,1.97,0.94,-9.29,4.94,0,0,4.18,5.98,6.29,10.48,10.36,0,3.22,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
