报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.16,-0.61,0.03,0.07,0.06,-1.58,0.13,0.12,0.34,0.87,1.15,0.97,0.41,0.39,
每股净资产(元),--,--,--,--,--,--,--,--,--,11.37,--,--,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0.51,1.35,1.34,0.32,0.26,
主营业务收入(万元),45010,44968,47460,49980,57438,50028,52133,39595,45973,56455,64943,56163,32297,26943,
主营业务利润(万元),11884,3582,8700,12992,14538,14618,21654,12214,14698,17623,20933,17352,7782,4164,
营业利润(万元),5262,-16268,213,1066,-524,-59913,5254,3670,9308,12138,13916,11722,4635,3022,
投资收益(万元),1093,-75,256,-80,68,-65,-10,--,--,15,--,--,--,0,
营业外收支净额(万元),195,-577,100,139,520,10098,544,261,-484,22,241,26,51,-0,
利润总额(万元),5457,-16845,313,1205,-4,-49816,5797,3931,8824,12159,14157,11749,4686,3022,
净利润(万元),4651,-17387,807,1888,1794,-44823,3650,3333,7438,10236,11010,9335,3810,2823,
净利润(扣除非经常性损益后)(万元),2904,-9292,-2533,797,1437,-53393,3223,3112,7844,10219,10823,9314,3361,2892,
经营活动产生的现金流量净额(万元),-476,4949,-2201,-9,-2102,-2489,5056,2101,6288,6533,13006,12876,3035,2466,
现金及现金等价物净增加额(万元),10783,6483,-3272,3034,-40517,29696,5712,-343,5463,-1556,-1396,9699,1006,1088,
总资产(万元),117509,110640,131180,130131,130861,145278,187644,148871,152139,156884,34825,27096,15136,11425,
流动资产(万元),93802,85089,91714,82915,81486,88995,88610,108231,111832,129194,24597,20822,10559,8842,
总负债(万元),11734,10356,14530,13518,14988,41823,41963,8922,8113,11327,13066,16348,5380,6867,
流动负债(万元),11082,9885,13266,12325,13693,39024,41777,8822,8113,11327,13066,16348,5380,6867,
股东权益不含少数股东权益(万元),105775,100284,118024,117897,116468,96772,140518,139950,144026,145557,21758,10749,9756,4558,
净资产收益率加权(%),4.51,-15.93,0.68,1.61,1.55,-38,2.61,2.37,5.16,9.98,67.74,65.76,49.29,89.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
