报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.6,1.53,1.28,0.94,0.58,0.44,0.28,0.24,
每股净资产(元),10.1,7.92,6.39,5.12,4.38,--,3.57,3.49,
每股经营活动产生的现金流量净额(元),1.06,--,--,--,--,--,0.87,0.14,
主营业务收入(万元),55102,53124,50260,42942,37349,36686,30864,24853,
主营业务利润(万元),19597,19276,18761,15105,11877,10139,8130,6776,
营业利润(万元),9652,9534,8126,5260,3392,2247,1565,1151,
投资收益(万元),92,37,91,--,238,234,150,150,
营业外收支净额(万元),191,-33,-17,588,263,424,161,338,
利润总额(万元),9843,9501,8108,5848,3655,2671,1726,1489,
净利润(万元),8463,8085,6758,4992,3074,2325,1503,1254,
净利润(扣除非经常性损益后)(万元),6874,6954,6247,4484,2849,1950,1350,959,
经营活动产生的现金流量净额(万元),5636,10264,7222,6146,5656,4521,4602,758,
现金及现金等价物净增加额(万元),2217,-17,-346,1620,120,174,53,-236,
总资产(万元),82744,67770,58950,53876,48442,49951,43895,41358,
流动资产(万元),39238,30363,28646,27401,23194,25146,21540,20575,
总负债(万元),29191,25808,25106,26716,25226,29251,24956,22855,
流动负债(万元),25474,22365,21372,23207,22553,26319,23877,21674,
股东权益不含少数股东权益(万元),53553,41962,33844,27161,23216,20700,18939,18503,
净资产收益率加权(%),17.07,21.33,22.16,20.1,13.97,11.58,7.8,7.02,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
