报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.53,0.94,0.63,1.16,1.3,0.59,0.73,0.56,--,
每股净资产(元),--,--,--,--,5.25,4.05,3.56,2.85,3.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.96,0.62,0.18,0.65,0.42,
主营业务收入(万元),156494,103213,63855,54758,41302,26875,21854,17332,11031,
主营业务利润(万元),71225,56744,37805,29904,24822,17046,11527,9475,6524,
营业利润(万元),18763,19304,14139,8774,9550,3153,2143,2789,2441,
投资收益(万元),-626,814,612,203,0,55,--,-22,-28,
营业外收支净额(万元),375,190,-119,2015,1137,2194,2438,826,135,
利润总额(万元),19139,19494,14020,10789,10687,5346,4582,3615,2576,
净利润(万元),12353,13557,9101,7936,7780,3568,4410,3343,2240,
净利润(扣除非经常性损益后)(万元),11412,12413,8557,7675,7627,3403,3942,3306,2193,
经营活动产生的现金流量净额(万元),-4506,1696,10804,3577,5774,3745,1068,3884,1688,
现金及现金等价物净增加额(万元),9543,16221,-21369,37996,5066,2074,-519,1542,738,
总资产(万元),266271,212760,133993,120941,77814,57951,43427,30903,21062,
流动资产(万元),223135,171319,113622,105195,63247,43522,31437,25243,17394,
总负债(万元),98697,74300,39965,36992,43791,31752,21890,13782,7284,
流动负债(万元),88173,65507,34215,32555,38591,27458,17716,11702,6235,
股东权益不含少数股东权益(万元),151868,127470,87007,79507,31478,24313,21344,17121,13778,
净资产收益率加权(%),8.64,14.65,10.95,15.22,27.59,15.3,22.8,21.64,17.69,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
