报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.23,0.15,0.14,0.16,-0.26,0.24,0.34,0.51,0.53,0.35,0.16,
每股净资产(元),--,--,--,--,--,2.59,4.71,5.35,2.11,1.52,3.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.05,0.17,0.16,0.28,0.34,0.29,
主营业务收入(万元),174951,172236,206764,172539,77059,83814,50501,36471,24998,16576,7953,
主营业务利润(万元),36999,36465,39236,31958,12690,19827,61984,47038,8847,6232,2859,
营业利润(万元),9997,7423,2596,1346,-12857,5039,4348,4070,4168,3092,1269,
投资收益(万元),6087,-223,3400,4106,9,--,--,--,--,7,--,
营业外收支净额(万元),-242,-287,62,2082,827,439,179,709,180,169,0,
利润总额(万元),9755,7136,2658,3428,-12030,5478,4527,4779,4348,3261,1269,
净利润(万元),9288,6240,5778,6716,-10371,5453,3811,4248,3671,2367,1084,
净利润(扣除非经常性损益后)(万元),4378,5021,1441,1595,-10928,5079,3659,3645,3518,2606,1074,
经营活动产生的现金流量净额(万元),16471,39515,4439,642,-3061,1136,1877,1450,1969,2344,305,
现金及现金等价物净增加额(万元),3510,-6949,7116,6117,1488,-12589,-6439,17102,2046,4361,-288,
总资产(万元),180400,183756,201159,243481,128591,112343,84233,63980,29006,16184,6498,
流动资产(万元),113175,101118,122309,124571,57153,56224,46454,46309,17953,12217,4762,
总负债(万元),110021,117310,130074,171748,72845,46222,26801,14073,14210,5822,2753,
流动负债(万元),103450,105268,115409,146785,61212,43558,26134,12301,12363,5112,2753,
股东权益不含少数股东权益(万元),65665,57607,60616,58954,49199,58349,52787,49907,14796,10362,3745,
净资产收益率加权(%),15.09,10.38,9.55,12.46,-19.9,9.93,7.42,12.16,28.47,39.52,33.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
