报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.07,0.05,0.06,0.16,-0.38,0.33,0.45,0.4,0.03,0.05,-0.27,0,0.35,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.45,3.45,3.42,3.72,4.88,0,3.55,3.24,2.98,2.71,2.52,2.2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.02,0.23,0.07,-0.07,0.21,0.23,--,--,0.57,0.24,0.36,0.04,
主营业务收入(万元),67862,79712,89397,102083,129225,161792,167101,188073,33260,33859,31547,46369,39645,34129,32112,33379,25772,21317,17559,1200,
主营业务利润(万元),22013,22963,24021,23652,36051,64746,64228,61157,5037,7451,7161,11412,10701,12143,13209,12936,12298,10451,9378,569,
营业利润(万元),8766,5062,12904,-15966,-43571,25325,31146,27633,1569,2266,-8780,815,8333,8160,9569,9384,7518,7069,6932,-108,
投资收益(万元),7667,33906,55420,4765,6878,5161,4148,5081,279,130,2909,584,4916,2628,886,528,281,671,550,812,
营业外收支净额(万元),-239,34,-4607,34462,-1108,-342,-386,-2,123,243,576,234,256,243,-199,-81,165,-950,12,0,
利润总额(万元),8527,5097,8297,18496,-44679,24983,30760,27632,1691,2509,-8203,1049,8588,8403,9371,9303,8040,6791,7494,704,
净利润(万元),8395,5454,7255,18954,-44542,22964,30801,27568,1097,1666,-9336,98,7124,6896,6073,6213,5750,4261,6402,696,
净利润(扣除非经常性损益后)(万元),5291,-19510,9371,-16021,-43431,21769,31193,18011,1002,1470,204,2725,6527,6687,--,--,5333,5211,5164,--,
经营活动产生的现金流量净额(万元),1298,2269,-1647,34988,7924,19676,23650,30384,-872,8190,2576,-2300,5704,4541,7871,5234,11285,4710,7105,777,
现金及现金等价物净增加额(万元),57342,-7758,-28224,2755,-72817,-60768,21452,36105,-14720,8362,1613,-8197,36502,-4699,-6874,2077,11577,4629,7440,4765,
总资产(万元),454990,440474,430503,469001,452609,506182,429277,408780,140620,140252,138566,159644,168719,109673,101785,95766,75243,64145,59170,52329,
流动资产(万元),266015,259512,246768,258584,234085,291133,257119,218753,67227,77679,73385,76203,87837,39015,39276,45239,39303,26321,18546,9643,
总负债(万元),50885,43024,37550,89244,63315,70398,44298,47795,19537,19208,18478,29184,36952,31938,29279,30797,15400,9608,8470,8020,
流动负债(万元),32427,41644,35700,84073,59970,67000,43525,47380,19487,19155,18470,25662,32903,27060,29279,30797,15400,9608,8470,8020,
股东权益不含少数股东权益(万元),403261,396554,391728,378278,388058,434634,384103,360223,120787,120731,119765,130118,131408,76384,70680,64606,59450,54099,50236,43834,
净资产收益率加权(%),2.1,1.38,1.88,5.14,-10.83,5.62,8.29,7.96,0.91,1.39,-7.47,0.08,8.58,9.36,--,--,10.13,8.17,13.61,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
