报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),-0.12,0.26,0.51,0.48,0.42,0.37,0.36,0.26,0.22,0.24,0.29,0.18,0.3,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.55,3.39,2.88,2.59,3.64,2.69,2.71,2.94,1.58,1.22,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.39,0.11,0.06,-0,0.25,-0.21,0.91,0.17,0.21,0.65,0,
主营业务收入(万元),524427,740181,802156,570017,459167,442663,409095,334767,269320,244825,214871,180029,200230,115728,78662,64760,52844,46198,20128,
主营业务利润(万元),150868,233749,264886,199711,146273,146674,125557,97803,77290,70051,60355,48580,54442,31831,20348,15772,13748,12349,5676,
营业利润(万元),-23221,47604,88953,86778,72368,63319,49318,37209,31095,30315,36246,25200,32739,20085,11810,8847,7966,7281,3085,
投资收益(万元),1060,-672,958,706,453,--,--,--,--,--,--,0,0,0,0,-41,0,0,0,
营业外收支净额(万元),16,-590,-909,838,399,629,324,-805,-751,-283,-996,--,--,-322,-70,-22,-415,0,0,
利润总额(万元),-23206,47014,88044,87616,72767,63948,49643,36404,30344,30032,35250,24773,31930,19764,12000,8876,7651,7152,3092,
净利润(万元),-18532,38675,75277,70944,61593,52977,41054,30159,25060,24601,29539,18470,28453,17285,10430,7717,6690,6234,2726,
净利润(扣除非经常性损益后)(万元),-20693,37280,70907,69227,60722,52513,40827,30876,25743,24886,30447,18851,29264,17604,10256,7658,0,0,0,
经营活动产生的现金流量净额(万元),-172154,22579,130761,127798,104735,59045,67030,53861,45284,13124,6451,-284,23511,-7555,27370,4383,3891,0,0,
现金及现金等价物净增加额(万元),-279741,-105877,65028,29745,116225,57968,59454,-60083,-22328,64876,18130,-131021,165579,9542,584,29034,663,0,0,
总资产(万元),1618813,1785642,1670146,1597502,1272465,1024966,862524,797861,713058,603761,461597,381944,409571,182371,151471,112441,64602,56417,55246,
流动资产(万元),898915,986356,923167,851933,699710,565775,417868,369005,411207,369002,270596,209408,319136,108037,84584,75794,37041,26627,23709,
总负债(万元),841215,949317,872502,855693,587205,387071,395360,363230,303775,212643,171813,120720,165501,84336,69218,37930,35460,30278,34442,
流动负债(万元),818672,688788,546069,592243,384570,361007,368208,262885,203749,112932,72421,120078,164895,83177,68059,37930,35460,23278,27442,
股东权益不含少数股东权益(万元),778306,836377,797639,740566,684113,637567,466535,434632,409283,391118,289207,260673,243542,97531,81752,74015,29142,26138,20804,
净资产收益率加权(%),-2.3,4.71,9.84,9.91,9.29,8.89,9.13,7.16,6.25,7.88,10.75,7.33,14.24,19.31,13.41,25.92,25.63,26.56,14.02,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
