报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.42,0.54,0.88,1.47,1.32,1.28,1.04,0.75,
每股净资产(元),--,--,--,6.77,5.5,4.37,3.29,2.43,
每股经营活动产生的现金流量净额(元),--,--,--,1.44,1.29,0.99,0.94,0.63,
主营业务收入(万元),38516,40735,38515,37066,31013,27303,21014,14182,
主营业务利润(万元),20596,21333,20578,19131,16456,14812,11090,7419,
营业利润(万元),4979,8527,9289,8843,7782,7271,5929,4097,
投资收益(万元),1994,2299,706,--,--,--,--,--,
营业外收支净额(万元),1775,572,772,846,939,1166,970,557,
利润总额(万元),6754,9099,10061,9689,8720,8437,6899,4655,
净利润(万元),6242,8073,8746,8366,7513,7270,5915,3983,
净利润(扣除非经常性损益后)(万元),3113,5564,7472,8251,7241,6980,5416,3682,
经营活动产生的现金流量净额(万元),4231,4858,8742,8226,7367,5657,5358,3609,
现金及现金等价物净增加额(万元),-15748,22665,-7917,5658,1336,692,2448,7078,
总资产(万元),105598,100773,94362,50246,40623,31773,24650,17935,
流动资产(万元),82737,84878,80078,35605,26678,22294,19485,14525,
总负债(万元),11782,11925,11593,11670,9297,6850,5935,4066,
流动负债(万元),10296,10558,10898,11138,9149,6838,5921,4051,
股东权益不含少数股东权益(万元),93046,88239,82770,38576,31327,24922,18716,13868,
净资产收益率加权(%),6.9,9.49,12.53,--,26.69,33.67,36.81,40.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
