报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.98,0.7,0.93,0.92,0.91,1.11,1.44,1.23,0.96,1.35,1.15,0.43,0.36,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.63,5.86,6.48,4.73,4.54,3.15,3.21,2.96,2.79,2.65,2.53,3.6,3.89,3.56,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.38,0.24,2.3,-0.21,-0.28,-0.24,0.87,0.53,0.4,-0.28,0.38,-0.52,-0.21,-0.55,--,--,--,
主营业务收入(万元),1643188,1338052,1404273,1162783,917820,1001105,769223,668398,524650,464620,343810,243993,157959,210313,181823,182222,224394,168100,106412,720843,587555,488986,398680,349998,258073,
主营业务利润(万元),266159,271865,256921,260097,243263,267943,232289,212502,206461,157022,123997,63580,52394,52997,40210,31743,44091,26061,15471,89106,68311,58903,46576,39089,--,
营业利润(万元),272481,181125,186102,206725,188862,190315,186671,188792,175583,184876,119739,43136,41964,28439,15777,11092,17177,5350,9786,26620,19747,19925,11269,7612,--,
投资收益(万元),117995,14004,24008,35114,21135,9903,27173,29177,26546,63074,14770,-731,8082,-4974,13436,3557,446,4754,8066,770,1108,1078,947,634,--,
营业外收支净额(万元),-183,240,555,3220,3395,1827,1181,6023,685,614,-7094,--,0,-303,-220,-566,2946,871,-13,253,14,0,0,0,--,
利润总额(万元),272298,181365,186657,209945,192257,192142,187851,194815,176269,185490,112644,43110,41679,23161,28994,14083,20569,10974,17839,27643,20869,21576,12248,8263,--,
净利润(万元),208776,123008,145611,144356,142903,137279,128437,109487,85547,120115,84997,31616,26488,7834,14582,8803,8052,15985,14298,14729,17452,14977,10018,6562,5633,
净利润(扣除非经常性损益后)(万元),140744,115000,138023,143792,137490,113961,124778,100698,84565,85773,87570,26765,27154,7715,2886,8571,5618,14113,13696,14476,17139,--,--,--,--,
经营活动产生的现金流量净额(万元),-75901,-862077,-1393608,-174301,-563133,-610603,-418108,139330,-33346,21073,170472,-15430,-20584,-14539,52223,31877,23914,-17024,22932,-20661,-8393,-21843,--,--,--,
现金及现金等价物净增加额(万元),42911,-297249,232535,272755,39553,124557,-62521,269220,42983,62323,70826,-9298,44490,53245,-22637,-1302,-11175,33702,-32988,-26389,-14203,90950,--,--,--,
总资产(万元),12251895,10994995,9820877,7605738,6403456,5035193,3625681,3000891,2199042,1795103,1505827,1062513,1021647,701210,560018,597095,855692,841588,474410,673938,456746,312467,117642,110325,--,
流动资产(万元),10651557,9753323,8614628,6419845,5170876,4218736,3164284,2533706,1876307,1547735,1248997,882152,849223,531869,412812,480381,740018,0,0,0,0,271851,85713,86259,--,
总负债(万元),9454321,8398738,7603572,5500145,4362929,3366463,2681962,2157531,1546991,1241556,1016016,701515,667693,500923,357956,410463,669551,666956,318433,497282,301112,170242,77215,76094,--,
流动负债(万元),4258110,3914587,3341900,2970697,2634602,2022212,1728908,1527763,1022074,1061149,673097,420993,598030,469723,336735,409263,621157,0,0,0,0,168989,76215,75094,--,
股东权益不含少数股东权益(万元),2546940,2344902,2021346,1966435,1941044,1566604,853178,752294,589516,520587,479936,350652,336311,188966,192818,177845,167162,159201,151584,143996,155634,142226,40427,34232,29759,
净资产收益率加权(%),9.07,5.67,7.48,7.39,8.15,13.1,15.94,15.44,15.19,22.35,21.59,9.04,8.45,4.06,7.88,5.13,4.78,10.02,9.43,9.4,0,30.03,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
