报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.35,0.35,0.31,0.26,0.61,0.5,0.55,0.52,0.02,3.22,0,--,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.22,3.22,0.01,0.01,0.21,-0.19,1.34,1.61,2.81,2.73,2.61,1.6,2.13,2.16,2.31,2.49,2.85,2.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.61,0,0.02,-0,0.01,-0.02,-0.06,-0.09,-0.2,0.15,0.08,0.17,0.04,-0.22,--,--,--,--,
主营业务收入(万元),1044060,744868,570703,419984,327780,283188,187849,153867,5203,0,0,0,11973,57223,88053,212161,255500,224772,52802,31400,32534,20394,17442,14354,13121,10002,
主营业务利润(万元),556469,450565,385911,301617,274156,251866,174454,157232,2312,0,0,0,1578,7000,8688,19114,28553,28585,18012,19029,17891,8172,521,336,1828,82,
营业利润(万元),633959,532005,465870,386940,461629,361337,242839,205323,822,-491,-688,-120,-65174,-138182,-29198,-15137,-2431,3508,8195,9130,10266,3423,542,459,1894,118,
投资收益(万元),207817,166755,70607,67840,118512,127168,31168,29238,-103,-84,0,--,5093,-5948,188,-10484,706,1333,556,2104,-402,3212,4895,5042,1694,3912,
营业外收支净额(万元),7141,1209,189,9291,4719,7544,4808,6749,-72,133977,700,127,--,-3339,-2100,-43,4750,151,-667,-96,-6,0,0,0,--,--,
利润总额(万元),641100,533214,466059,396231,466349,368880,247647,212071,750,133487,12,7,32107,-147468,-31024,-25135,7785,13630,8973,11138,9857,6507,5404,5431,3391,3878,
净利润(万元),306353,316596,278361,232414,231227,181036,84432,72225,440,88302,12,7,32459,-129229,-26322,-25831,5674,10749,7539,10083,8277,5811,4639,4908,3030,3437,
净利润(扣除非经常性损益后)(万元),272234,280287,253020,218709,219143,171501,77429,63996,106,-491,-688,-120,-65132,-127231,-24415,-25855,529,9892,8011,9588,8277,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-495024,-3897156,2493429,-1275930,1935507,291638,153056,347780,-44256,117823,562,-120,621,-2016,-5653,-8392,-12958,9779,5113,8318,1236,-5215,--,--,--,--,
现金及现金等价物净增加额(万元),-29815,-460857,4020017,-807433,2681593,497625,375867,403399,-45651,119773,562,181,922,-8316,-13320,-50474,13168,33024,19540,-103,5599,2474,--,--,--,--,
总资产(万元),34161529,30030293,23444623,15990703,15238890,10843319,8500960,6511703,90671,135024,1249,706,117554,360695,411613,457390,506021,369940,241418,147300,130077,96187,85443,72948,64984,58170,
流动资产(万元),20189949,16349413,14502504,9122681,9515610,6832040,5675644,4408688,79168,123163,748,205,69069,243489,226476,218463,283350,--,0,0,0,57289,48533,35396,37651,28866,
总负债(万元),29343892,25882790,20640185,13360404,12777157,8856773,7437649,5495304,2352,46570,1104,573,95055,376750,279164,295581,317795,188150,67564,66530,58311,43293,38350,30228,26997,23564,
流动负债(万元),19530251,17460274,16027705,9967484,10291075,7167961,6202650,4576109,2157,46339,1104,573,95055,371686,272580,285363,296095,--,0,0,0,40895,38349,29199,24607,21168,
股东权益不含少数股东权益(万元),2988279,2770948,2326344,2223700,2091479,1345228,499348,530494,88318,88447,145,132,20483,-18605,131423,157846,183676,178003,170519,80415,71320,52066,46255,41616,36704,33673,
净资产收益率加权(%),10.79,12.9,12.33,10.77,15.2,16.94,15.14,15.67,0.5,199.35,8.96,0.08,763,0,-18.46,-15.13,3.14,6.11,9.1,13.2,14.1,11.82,--,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
