报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.27,0.25,0.3,0.33,2.37,0.54,0.61,0.56,0.44,0.25,0.44,-0.83,-0.19,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.48,3.09,2.87,0.64,1.47,2.13,2.44,2.43,2.4,2.35,2.54,2.49,2.45,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.65,0.35,-1.58,0,0.43,-0.64,0.54,-0.11,0.23,0.12,0.59,0.12,-0.43,-0.06,0,--,
主营业务收入(万元),419275,307850,313013,312176,254492,146630,216360,162367,133515,115748,51296,41488,79027,63447,101681,78686,62701,29189,30729,40511,48386,48070,27862,22544,
主营业务利润(万元),111987,90515,106845,100296,76136,35253,64372,54507,48103,40296,13321,363,14478,9035,17092,13667,11005,5498,4950,4963,8362,8699,5826,3940,
营业利润(万元),70618,67377,83569,79454,172938,37574,42405,39090,33526,20277,30363,-21765,-2877,2172,1146,1352,1877,953,1524,2214,4484,5455,4272,3451,
投资收益(万元),750,1384,-107,4851,101778,26545,3445,1723,1034,1148,28710,-9717,-8260,-96,-381,-438,-82,309,-252,43,-0,-2,-2,-0,
营业外收支净额(万元),189,226,-897,480,1861,176,791,1806,-207,249,-45,-6252,84,-235,-20,20,-18,-6,-34,-40,1013,0,0,-0,
利润总额(万元),70807,67602,82672,79934,174798,37750,43196,40896,33320,20527,30317,-28018,-2793,1850,872,1162,1818,1282,1260,2216,5496,5448,4263,3451,
净利润(万元),52628,51263,62432,60065,137077,31316,35277,32137,25265,14410,23517,-27912,-6486,715,1118,1226,1170,856,1106,2006,4232,3909,3609,2933,
净利润(扣除非经常性损益后)(万元),51259,49854,67052,55975,45279,10004,30073,28666,24393,12924,447,-21588,-6828,950,1028,1153,676,971,1413,2113,3371,0,0,--,
经营活动产生的现金流量净额(万元),172531,-121658,-210242,-123476,18213,-114533,-12776,-136207,-37372,20050,-91481,108,14458,-4272,11773,-2318,5024,2667,11727,2392,-8522,-841,0,--,
现金及现金等价物净增加额(万元),95090,-73519,-153394,131708,62905,96620,76361,-97684,-60448,114229,71004,-5227,238,-9913,7250,-13750,10479,4566,-770,-10409,15436,784,0,--,
总资产(万元),3266315,2966876,2733376,2637593,2061264,1851876,1567191,1274730,1145535,962964,539287,83120,119379,134039,181624,146339,124537,98256,80022,80805,87899,38877,28590,16833,
流动资产(万元),2738001,2417163,2460660,2453290,1977268,1653529,1385667,1150307,1067563,884291,468082,50098,83073,88900,117383,104668,73443,--,--,0,0,29265,18808,14927,
总负债(万元),2479935,2146363,1950435,1901826,1665088,1519590,1266974,1016578,944626,784527,373373,58562,66776,75672,125692,90553,67624,45112,29684,29488,37492,22780,14254,4136,
流动负债(万元),872004,588867,807181,1091259,983446,889443,784929,662875,720155,525450,201544,46064,60776,75672,109692,80553,65124,--,--,0,0,21900,14174,4136,
股东权益不含少数股东权益(万元),785417,819566,781221,730252,390497,328587,296487,254261,200910,178437,165914,21633,49494,55435,53154,53000,52295,51193,50337,49249,48431,14317,13008,11386,
净资产收益率加权(%),6.66,6.54,8.64,11.87,40.12,10.22,13.21,14.81,13.22,8.32,16.09,-78.54,-12.3,1.32,2.09,2.32,2.26,1.69,2.22,4.06,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
