报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.4,0.61,1.15,0.78,0.62,0.2,0.47,0.65,1.86,
每股净资产(元),--,--,--,8.32,5.88,4.2,3.75,3.12,8.55,
每股经营活动产生的现金流量净额(元),--,--,--,1.55,0.59,1.22,-0.72,0.33,0.63,
主营业务收入(万元),213774,277501,235487,178848,108699,55644,37163,35678,26683,
主营业务利润(万元),39424,44564,58871,46417,28962,13670,11257,11701,7738,
营业利润(万元),11847,17458,28233,18032,13884,4602,3889,4702,2722,
投资收益(万元),1497,1029,--,--,--,--,--,--,-303,
营业外收支净额(万元),-231,-223,-1518,-368,358,95,20,57,741,
利润总额(万元),11616,17235,26715,17664,14242,4697,3910,4759,3463,
净利润(万元),10768,15218,22995,15196,12041,3963,3280,3921,2765,
净利润(扣除非经常性损益后)(万元),8769,13923,22614,16209,11736,3883,3263,3872,761,
经营活动产生的现金流量净额(万元),13937,15293,7663,11517,4242,8796,-5063,1987,941,
现金及现金等价物净增加额(万元),-5378,36813,-2528,16388,3703,5791,-1066,611,-240,
总资产(万元),250768,295040,196784,154314,90236,63425,47368,36262,31611,
流动资产(万元),226652,272825,179568,139048,79543,53489,37848,28281,26538,
总负债(万元),69631,119434,111962,92519,47880,33163,21123,17563,18870,
流动负债(万元),69354,119154,111682,91438,47880,33163,21123,17563,18870,
股东权益不含少数股东权益(万元),181137,175606,84822,61795,42356,30263,26245,18698,12741,
净资产收益率加权(%),6.04,10.14,31.36,30.45,33.2,14.07,14.6,24.94,12.92,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
