报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.75,0.35,-0.97,0.12,0.38,0.56,0.65,0.68,0.73,
每股净资产(元),--,--,--,--,--,5.98,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.04,0.54,0.92,1.01,
主营业务收入(万元),61057,46874,36758,30696,41716,52220,57668,65926,66663,
主营业务利润(万元),15986,10028,4926,5434,10205,13379,13845,15224,13834,
营业利润(万元),7766,3398,-4136,-2595,1927,3656,3354,3561,4165,
投资收益(万元),287,375,-699,297,204,-229,36,-156,-99,
营业外收支净额(万元),-150,-345,88,3796,1321,681,1363,1276,1300,
利润总额(万元),7616,3053,-4047,1201,3248,4337,4717,4837,5465,
净利润(万元),6615,3046,-8510,1023,2891,3716,4271,4508,4663,
净利润(扣除非经常性损益后)(万元),4220,565,-10758,-2363,1692,--,--,--,--,
经营活动产生的现金流量净额(万元),9326,10449,-468,-2020,-365,6878,3586,6069,6680,
现金及现金等价物净增加额(万元),5493,3495,-3865,-5002,4299,3672,-3340,-1725,5409,
总资产(万元),125032,90235,91632,106974,104080,93069,77552,87359,82553,
流动资产(万元),57844,43611,42238,50429,46990,34561,30814,33052,39785,
总负债(万元),60426,38951,43394,49875,46904,53597,41796,52231,50102,
流动负债(万元),34551,16229,18947,23942,30352,30300,37343,35843,30287,
股东权益不含少数股东权益(万元),57899,51284,48238,57099,57176,39472,35756,31485,28132,
净资产收益率加权(%),12.12,6.12,-16.17,1.79,5.98,9.88,12.7,15.12,19.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
