报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.26,1.46,1.31,0.79,0.63,1.82,1.57,1.18,0.91,0.72,0.56,0.42,0.35,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.24,4.5,3.89,3.38,3.03,2.74,2.56,2.4,2.32,2.19,4.22,4.08,2.84,4.06,2.97,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.94,1.59,1.37,0.53,0.25,0.46,0.19,0.43,0.22,0.25,0.28,0.27,0.17,0.36,--,--,--,--,
主营业务收入(万元),1332301,1256491,1116434,815608,755118,829503,749008,668516,596912,436908,327503,249615,314323,278128,202862,146233,103838,103148,88653,55920,46895,30757,30096,26723,23528,19691,
主营业务利润(万元),408780,425752,400118,267566,232013,246239,220898,175730,134875,117724,100347,55008,63386,47610,33917,19125,18042,17506,15233,10508,8846,9027,9377,9262,4740,4631,
营业利润(万元),269809,302983,274086,167535,144392,148854,133593,99892,74732,61297,53155,28365,28678,7728,9359,4411,3885,5367,4999,6058,5572,7207,9567,5790,5170,4934,
投资收益(万元),6432,8280,4896,4528,9322,812,486,598,441,-347,348,13062,9470,6094,2108,2729,1531,2196,3185,1329,1031,1021,544,0,0,0,
营业外收支净额(万元),-204148,-21459,-5187,-906,-3664,17413,10392,4984,8849,3975,1155,3813,2130,-132,20,-245,-149,-19,2,17,-1,0,0,--,--,--,
利润总额(万元),65661,281525,268898,166630,140728,166267,143985,104876,83581,65272,54311,32178,30808,21710,17599,8732,6859,9243,9544,8533,7043,8667,10327,5777,5187,4926,
净利润(万元),44114,246598,234399,117107,89688,110545,90551,67677,52266,41669,32183,24058,20207,14616,12021,8663,7024,9049,8687,8097,6412,8105,9348,4909,4408,4186,
净利润(扣除非经常性损益后)(万元),237169,254902,239774,114903,85461,96990,81803,63563,46046,37922,30789,14725,16694,11147,11928,4792,6727,7632,8024,8081,5957,--,--,--,--,--,
经营活动产生的现金流量净额(万元),198499,278268,265419,170821,190912,156874,150522,113391,111270,91223,78538,30452,14290,26601,10824,24827,12894,14328,8065,7850,4438,6296,--,--,--,--,
现金及现金等价物净增加额(万元),9684,-4821,-21914,33667,-74065,40256,8265,-13237,-2704,16804,19074,-9341,-12604,14558,10565,-10151,5419,3290,-2990,11485,-15923,3056,--,--,--,--,
总资产(万元),2146359,1790804,1611068,1434933,1360437,1337256,1058893,941831,851476,735708,599366,500631,533668,488781,450977,308313,245197,219995,198560,178245,110111,99614,70292,25174,13575,13338,
流动资产(万元),633496,565186,553077,473805,427982,502922,312409,255011,234374,215347,203759,151666,213768,201420,166497,116040,131856,116638,99222,0,36157,41138,34976,11024,7234,6494,
总负债(万元),692110,346913,361501,388612,434295,484741,515721,495699,477212,413706,325994,272958,326203,296395,266298,152311,92755,80202,65154,53992,31144,29254,24190,10083,6286,6710,
流动负债(万元),620683,231333,289649,270987,325076,430530,443062,388696,350046,302121,281786,223889,243192,215836,209347,85711,80855,70602,55554,0,23944,17254,12190,10083,6286,6210,
股东权益不含少数股东权益(万元),1395163,1428289,1241545,1037576,780105,720824,425024,352746,301578,259006,223932,194437,174068,157433,147158,137823,133353,125707,121481,117293,74018,70359,46102,15091,7289,6628,
净资产收益率加权(%),3.15,18.61,20.66,13.75,11.95,21.24,23.28,20.69,18.64,17.27,15.42,13,12.14,9.61,8.44,6.4,5.3,7.26,7.24,9.21,0,14.96,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
