报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.41,0.28,0.5,0.46,0.34,0.46,0.33,0.28,0.23,0.19,0.12,-0.27,0.2,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.34,2.22,2.02,1.9,2.29,2.09,2.03,1.97,2.86,2.42,1.08,1.01,1.23,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.09,0.51,0.45,0.16,0.3,0.38,0.44,0.39,0.72,0.74,0,0.54,0.33,
主营业务收入(万元),2256324,2098556,2167219,2020675,1937319,2038506,1629091,1377507,1178878,957211,794317,735854,820601,721271,690386,678568,598105,502150,352021,227983,146272,
主营业务利润(万元),697162,689598,709884,769739,689924,696801,557696,476462,387955,325912,295585,238089,257631,225777,213396,217319,194591,171508,118302,69282,38143,
营业利润(万元),113517,87850,110112,97551,66871,69792,62612,35527,20019,20862,15202,-48768,3938,21928,25471,39258,39180,38371,22396,15165,9476,
投资收益(万元),314,-35,488,13,-31,-37,1534,525,573,353,252,812,20894,-123,-956,-455,-570,218,718,-1242,0,
营业外收支净额(万元),-6139,-8620,-9834,4147,3620,1599,8221,6381,4029,3234,3780,16814,23390,-119,-1467,-1157,-881,-2872,0,0,0,
利润总额(万元),107378,79231,100277,101698,70491,71391,70833,41908,24048,24096,18982,-31954,27329,22331,23667,38196,39092,37189,22100,12976,9068,
净利润(万元),49841,34176,61724,56319,41833,56792,40604,31130,23784,19438,12247,-28599,21288,15284,21112,31797,28246,22631,16291,10424,7692,
净利润(扣除非经常性损益后)(万元),46496,32949,58322,46578,34471,57205,35410,29942,20492,16700,9758,-42033,-14878,14126,21538,31223,27374,25064,0,0,0,
经营活动产生的现金流量净额(万元),240972,145364,160042,260927,186636,33577,130530,124184,8942,53424,46510,16616,30926,39107,45416,40916,47016,48009,37999,0,0,
现金及现金等价物净增加额(万元),-158765,49003,4249,4684,128252,-59868,26098,122520,-2110,22338,21147,-13078,18410,-11978,1694,-5080,-31252,69963,-2251,0,0,
总资产(万元),1763711,1793376,1653926,1607981,1544681,1288315,1156805,933930,737402,597455,412299,403766,416150,387697,366728,356716,346083,293737,182917,148889,107738,
流动资产(万元),720551,858199,784842,759987,755469,641853,641109,496224,375053,310731,215733,198457,214661,184811,179550,178077,171549,0,0,0,0,
总负债(万元),1022017,1114895,985681,991986,1018367,768357,654427,491463,453919,328776,192488,195819,169490,158256,142454,133081,142214,124314,121880,93971,46719,
流动负债(万元),823077,978038,903642,725281,706987,648247,594806,395981,381723,256192,175632,180305,150814,141550,129983,117997,124505,0,0,0,0,
股东权益不含少数股东权益(万元),571794,533694,535828,499306,453857,451165,427811,401385,245152,232932,210667,198468,238529,217250,211218,205024,186126,157868,54366,50474,60435,
净资产收益率加权(%),9.03,6.28,11.92,11.88,9.34,13.07,9.9,10.4,9.9,8.8,6,-13.1,9,7,10,17,16,24,28,16,14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
