报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),1.01,1.43,1.57,1.1,0.37,0.74,1.22,1.17,1.6,1.61,2.98,4.02,0.23,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,7.76,6.66,8.13,5.35,2.44,2.22,4.42,6.39,3.82,3.3,2.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.75,1.8,2.95,3.49,0.54,0.24,-0.23,1.08,1.46,1.17,0,
主营业务收入(万元),762098,868338,623511,469628,382254,416421,423764,363142,380399,344526,289823,331396,174788,158909,125666,113409,95097,69128,53910,
主营业务利润(万元),350643,449095,305002,205873,100059,162462,154959,155737,176169,176085,157020,211333,35060,24272,24075,23090,20329,15619,11164,
营业利润(万元),256670,363011,211840,146970,46938,100562,103869,112066,133901,133445,120300,164213,11072,4924,8921,9969,10816,8835,4575,
投资收益(万元),17713,16869,4273,6074,5550,-49,173,-1317,3583,1625,-75,922,753,85,-93,-132,-506,-354,-214,
营业外收支净额(万元),199,959,-30,3032,1180,1087,2045,-10146,1340,-856,1279,180,86,-614,-86,554,-199,0,0,
利润总额(万元),256869,363970,211810,150002,48118,101649,105914,101920,135241,132589,121579,164392,11159,4688,8901,10727,10998,8491,5256,
净利润(万元),216862,307888,170441,120263,40207,80804,88212,85017,116439,110009,101834,137451,7707,2895,6118,7463,6927,5085,4228,
净利润(扣除非经常性损益后)(万元),193468,288912,164642,114769,35452,78259,85544,89505,113148,110222,100565,137088,7147,2631,5623,6411,0,0,0,
经营活动产生的现金流量净额(万元),210232,366032,127172,119030,97202,107974,133502,98586,127008,130475,100825,119329,18600,8290,-3872,12308,12292,9804,0,
现金及现金等价物净增加额(万元),81387,-482647,532443,-26161,-44813,-3252,38949,-58699,55542,163159,-15068,47485,11277,-1246,-33665,40486,7242,-6003,0,
总资产(万元),2850152,2193489,1818281,1141039,972426,912376,855587,783508,715141,615318,420973,371552,252857,239929,198810,159701,105147,84361,85345,
流动资产(万元),1257062,1067809,1178726,573674,507308,527491,506250,467671,471500,398227,218709,227962,130021,114889,92548,105252,59116,44212,45866,
总负债(万元),1160092,571987,418669,332009,267098,210860,198532,178275,151620,130882,122978,178231,166726,160488,119245,83449,69473,53270,59873,
流动负债(万元),677421,456750,307510,266350,241716,194989,156899,124941,114308,87666,90926,128162,156079,124023,113862,48694,62551,32842,48875,
股东权益不含少数股东权益(万元),1684812,1617040,1395693,806257,704839,701517,657056,605233,563521,483599,278143,183152,83307,76073,75564,73093,32095,27689,22140,
净资产收益率加权(%),13.24,20.54,19.87,15.92,5.74,11.95,14.11,14.73,22.5,27.4,44.37,95.41,9.62,3.81,8.25,14.19,23.26,20.57,19.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
