报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.38,0.97,0.69,0.52,0.54,0.43,0.34,0.74,0.58,
每股净资产(元),--,--,--,--,1.52,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.55,0.37,0.36,0.89,0.59,
主营业务收入(万元),143182,101651,71849,54364,50891,37094,30359,25062,19498,
主营业务利润(万元),121180,84318,59001,44594,42120,30790,24884,20234,15700,
营业利润(万元),68033,47631,33171,23377,23204,17404,14510,11293,8624,
投资收益(万元),3460,3868,3042,204,--,--,--,--,--,
营业外收支净额(万元),-905,-317,843,769,778,1707,681,755,461,
利润总额(万元),67128,47314,34014,24146,23982,19111,15191,12048,9085,
净利润(万元),57082,40198,28441,20212,20044,16005,12678,10002,7576,
净利润(扣除非经常性损益后)(万元),52199,35224,24517,19413,19390,14566,12099,9361,7100,
经营活动产生的现金流量净额(万元),58350,38408,30410,17864,20518,13735,13333,12025,7706,
现金及现金等价物净增加额(万元),19093,1464,30107,47276,5448,-1552,3484,4325,7086,
总资产(万元),249466,205196,170240,129987,68867,53901,46173,34158,24624,
流动资产(万元),155974,130524,123066,99920,40019,31092,29992,25458,21083,
总负债(万元),32413,33004,31090,11581,12461,8659,8160,5074,3068,
流动负债(万元),26263,27890,26984,8429,8916,5362,5329,3695,2853,
股东权益不含少数股东权益(万元),214247,169848,139109,118406,56406,45242,38012,29084,21557,
净资产收益率加权(%),30.24,26.3,22.21,24.08,39.58,41.35,38.88,40.83,43.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
