报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.04,-2.04,0.06,0.18,0.09,0.5,0.25,0.22,0.43,0.66,0.64,0.44,0.37,0.1,
每股净资产(元),--,--,--,--,--,11.77,4.65,4.5,4.38,7.9,7.34,1.65,1.58,1.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.73,0.3,0.24,-0.46,-0.17,0.26,0.33,0.25,0.28,
主营业务收入(万元),84868,95167,87552,89492,82003,81836,40747,34732,44866,33854,28619,20189,14493,6804,
主营业务利润(万元),21966,26642,25268,29960,29041,31264,15140,12589,16114,10853,9014,5987,3936,1713,
营业利润(万元),1627,-63008,-13537,9759,4151,12001,5088,4683,9612,6860,5587,3557,2256,653,
投资收益(万元),199,-415,-282,47,-63,-19,--,--,--,--,--,0,0,--,
营业外收支净额(万元),459,-40175,18882,740,701,467,324,90,186,390,36,47,0,-0,
利润总额(万元),2086,-103184,5345,10498,4853,12468,5412,4773,9797,7250,5623,3605,2256,653,
净利润(万元),1728,-103109,3010,9271,4444,10873,4636,4065,8162,6220,4840,3055,1873,515,
净利润(扣除非经常性损益后)(万元),1060,-63399,-29150,8634,3850,10487,4360,3989,8004,5892,4810,3005,1417,399,
经营活动产生的现金流量净额(万元),13152,14213,-17832,9223,14021,18493,5570,4465,-8590,-1570,2480,2339,1330,1403,
现金及现金等价物净增加额(万元),2714,-5746,-11275,267,-7623,4719,-2338,-5647,-10716,-18985,58471,1143,1897,141,
总资产(万元),274170,288599,385340,382642,374355,377400,118921,108838,108822,97298,85674,23378,20677,15005,
流动资产(万元),149098,162224,187639,145714,135769,148035,79049,79196,85506,77190,78322,16477,14073,9407,
总负债(万元),75812,83297,71575,71116,69855,75605,29309,23878,25951,23051,16706,11821,12124,9325,
流动负债(万元),47097,41780,51863,45228,51539,64538,27253,16685,19446,22998,16106,9507,7484,3531,
股东权益不含少数股东权益(万元),198125,204910,312550,310559,302815,299644,87356,84601,82415,74248,68968,11557,8553,5680,
净资产收益率加权(%),0.84,-39.79,0.97,3.02,1.47,6.04,5.39,4.86,10.49,8.68,17.85,30.38,28.3,9.49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
