报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.31,1.91,0.97,0.91,0.14,0.13,0.11,0.03,0.09,0.11,0.1,0.05,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.42,2,1.46,1.31,1.5,1.21,1.41,1.6,2.82,2.78,2.52,3.45,3.34,2.81,2.99,1.87,1.7,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.08,-0.06,0.11,0.05,0.21,0.23,-0.09,0.03,0.02,-0.13,0.48,0.11,0.14,0.1,--,--,--,--,--,
主营业务收入(万元),300575,304868,294747,420387,255047,193832,174762,139790,134878,116193,91298,78472,64025,67136,60650,62358,51400,43747,32547,43149,45391,50076,40495,32713,13069,6028,2116,
主营业务利润(万元),77461,55805,75744,122786,34533,32463,29898,22893,23404,18787,14082,11889,8897,6905,4285,10765,8156,4700,6199,12059,11015,18497,11868,7084,2809,0,0,
营业利润(万元),41814,296996,142453,84859,9199,10453,9440,1139,7090,4964,4319,1946,598,-1279,-6388,393,1137,-17411,-10907,6910,5890,15346,11921,7089,2869,0,0,
投资收益(万元),-191,2778,10289,6123,28,172,30,345,10,313,1691,3291,38,65,-354,-15,6,-319,-729,0,0,0,0,1092,0,0,0,
营业外收支净额(万元),-111,-13,31,1138,1143,566,625,815,826,1802,192,-315,--,1227,491,130,5,13,0,1140,1527,0,0,0,--,--,--,
利润总额(万元),41703,296983,142484,85998,10343,11018,10065,1955,7916,6766,4511,1631,2385,719,-5846,514,1300,-17718,-10404,8050,7418,16413,14106,11604,4173,0,0,
净利润(万元),34777,224616,114440,69796,10727,9700,8568,2495,6550,5506,4405,2326,2439,799,-5837,327,1058,-17338,-11454,6930,6649,14859,12890,10726,4173,2136,426,
净利润(扣除非经常性损益后)(万元),29145,2117,36621,62308,2907,6907,6839,736,5101,2560,2130,239,-3263,-1292,-7716,-119,901,-17351,3628,6930,6649,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-528,38710,55783,46572,-36012,-55789,15654,5926,-5705,-3119,4670,2309,8190,8132,-2685,947,502,-3755,14344,3181,4118,2980,--,--,--,--,--,
现金及现金等价物净增加额(万元),-23092,2491,-454,68809,14510,-18260,4507,-6001,-16870,25806,9849,-414,5064,2409,-11853,-10480,2114,-24137,14141,-2911,6618,-7727,--,--,--,--,--,
总资产(万元),1136996,1065885,762542,678705,446415,366272,259956,232780,216333,199116,148281,139557,131690,112501,120128,124187,145742,128648,124576,128087,112054,95577,85760,46091,25428,16319,7300,
流动资产(万元),470311,433883,451549,560133,335961,271002,177779,140935,132890,125930,81232,73692,59366,61063,67514,75408,92843,77922,0,--,0,61479,56845,25998,9166,2960,1570,
总负债(万元),613876,546367,438648,448474,313010,236219,138349,116948,101127,89683,76840,76825,66334,69552,77906,76218,61519,43758,47717,24778,11827,13325,12999,6753,3278,0,0,
流动负债(万元),450981,321037,316132,334764,274251,229054,133257,113326,97435,86363,74153,58222,45323,68712,77646,75988,61519,42758,0,--,0,13325,12999,6753,3278,1879,4339,
股东权益不含少数股东权益(万元),518280,519519,323894,236426,131950,123493,116064,109861,107384,100999,62330,55972,58192,42514,41707,47446,83517,82364,74759,102252,98878,80942,71852,39226,22151,14440,1862,
净资产收益率加权(%),6.82,53.17,41.53,38.83,8.42,8.14,7.61,2.3,6.28,6.76,7.43,4.12,4.59,1.9,-13.11,0.69,1.27,-21.07,-14.24,6.77,7.39,19.52,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
