报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.19,0.26,0.21,0.57,0.74,0.7,1.12,0.82,0.8,0.74,0.57,0.64,0.73,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.01,4.27,3.69,3.04,3.81,4.99,6.51,3.37,2.72,1.93,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.14,0.06,0.16,0.58,-0.11,0.28,1.36,0.09,0.22,
主营业务收入(万元),884901,847059,729013,647675,562942,517105,442291,349138,258639,187016,154894,115892,79817,58503,45911,32274,21711,
主营业务利润(万元),242904,224983,214299,212687,185849,181241,148961,107416,77712,53833,39679,28246,16361,10771,9813,8078,4777,
营业利润(万元),61430,52079,75874,89810,114941,108133,79904,56759,44402,32642,22643,17229,9260,6936,5498,4173,3415,
投资收益(万元),1000,-1550,37568,13065,20341,1128,--,191,5,--,--,--,--,0,-0,-4,1,
营业外收支净额(万元),2382,30531,222,10172,8995,4351,5470,4849,--,--,--,--,--,0,0,0,0,
利润总额(万元),63812,82610,76097,99981,123936,112484,85374,61607,46081,34617,25426,18857,10290,7643,6235,4386,3702,
净利润(万元),58370,80641,66380,89965,114188,103865,77087,56918,42096,31733,24102,17770,9475,7205,5814,4063,3702,
净利润(扣除非经常性损益后)(万元),48734,47445,30480,73326,93658,101714,76222,56569,41104,31603,23669,17126,9150,7206,5794,4063,3702,
经营活动产生的现金流量净额(万元),30240,35146,16768,-50111,-3456,-1514,31383,16613,7568,2722,6827,16556,-1383,2411,7973,473,1171,
现金及现金等价物净增加额(万元),15857,16461,50412,-527,1278,-20139,82613,2915,1410,2024,-477,11247,-189,18466,7719,622,1335,
总资产(万元),1683500,1600565,1415405,1242819,1115671,792396,600962,401046,335570,237880,197690,186604,109673,90999,46077,32266,24605,
流动资产(万元),1457656,1376203,1178730,963230,759757,582152,489307,320356,259796,190901,150507,144710,95992,79851,45109,31141,24045,
总负债(万元),723603,673488,513318,352206,254564,162897,229518,124450,108820,80556,68083,78254,45152,34884,26282,17750,14274,
流动负债(万元),710530,667247,505395,341728,237053,143610,152667,124450,108820,80556,68083,77607,44752,34784,26132,17700,14274,
股东权益不含少数股东权益(万元),952385,917503,889481,878257,850377,628790,371443,276591,226740,157070,129597,108334,64510,56107,19795,14516,10331,
净资产收益率加权(%),6.2,8.86,7.49,10,15.28,20.74,24.36,22.7,20.74,22.08,20.3,18.5,15.73,21.88,34.16,32.86,43.03,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
