报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.17,0.44,0.31,0.03,0.23,0.41,0.41,0.41,0.54,0.47,0.43,0.49,0.5,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,5.06,4.6,4.38,4.06,4.07,3.71,4,2.41,2.46,3.09,3.27,2.8,3.87,3.86,3.76,1.43,1.39,1.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.63,0.44,0.66,1.17,0.43,0.31,0.61,1.04,0.6,0.52,1.73,-1.69,0.03,--,--,0,
主营业务收入(万元),5284646,5995657,6246607,4065675,4374569,3860520,4681041,5444816,5529128,3969195,2275048,2740177,1940956,1542012,1591139,1300618,1098100,800314,656716,568275,351322,418190,398795,379774,
主营业务利润(万元),633763,702305,686380,449945,443764,260355,259054,179655,227669,229655,176765,172160,134694,90750,128078,172857,70936,60144,36358,30778,24098,22135,24596,22399,
营业利润(万元),197824,318526,203213,43589,130188,82115,86051,77402,103723,124375,90550,87673,84997,33711,67393,93796,29439,30383,9495,14239,14010,13640,10878,5111,
投资收益(万元),25091,190013,90090,-10322,70703,107296,36731,75216,30064,39635,34377,31870,31183,9967,11935,8616,2771,2326,2038,3884,1922,819,771,1424,
营业外收支净额(万元),-693,1147,749,15616,8458,39758,8345,11235,20200,-3063,3125,15339,--,8722,925,-2740,-214,-406,-252,285,302,607,1195,0,
利润总额(万元),197132,319672,203962,59206,138646,121873,94396,88637,123923,121312,93674,103011,92832,54030,84548,101353,33784,33059,11371,18408,16235,15065,12845,7355,
净利润(万元),45978,91109,64805,5725,48050,84629,60853,58426,77519,67009,61990,70577,62914,38370,71151,79770,26193,26026,9052,13060,11776,10527,9120,5346,
净利润(扣除非经常性损益后)(万元),32456,-19709,1363,17678,7068,1427,49677,21386,56540,53801,41051,47281,41227,29217,65729,79217,23410,26449,9275,12864,--,--,--,0,
经营活动产生的现金流量净额(万元),160658,236393,87517,191891,235160,95640,84828,65831,90568,63870,94972,168070,62291,38649,76523,87481,33584,28895,64413,-63030,1272,--,--,0,
现金及现金等价物净增加额(万元),-80775,-159014,190293,256334,-53991,94274,-345728,-236596,71784,277047,135594,100546,121570,-10277,26896,1842,1935,-1205,38211,-73161,65295,--,--,0,
总资产(万元),5266805,5032910,5576066,5001083,4033782,3011118,2893851,3018565,2555670,2480845,2001336,1556396,1366327,793870,634231,533172,327477,308434,252824,209123,195626,117338,117045,117227,
流动资产(万元),2617079,2958651,3631291,2205866,1630154,1188196,1131562,1427464,1620617,1439692,1019568,635259,650630,410490,352667,301087,194361,0,0,0,169766,106910,107054,107882,
总负债(万元),2739321,2632775,3471723,2995227,2071158,1571594,1479141,2003162,1672816,1661173,1192602,827601,711638,424369,278415,244204,119138,132261,90863,64739,54986,79940,81015,88971,
流动负债(万元),1625478,1699270,2466456,1983964,1434382,870128,952473,1322218,1263290,1349569,753097,490476,497971,290523,261462,194215,93513,0,0,0,54986,79940,79061,84980,
股东权益不含少数股东权益(万元),1312496,1124289,1080730,1117195,1130573,1089585,1054297,661259,629906,583467,584835,533350,574531,303195,309226,258916,182658,156318,144252,144000,140271,36215,35107,27504,
净资产收益率加权(%),3.99,8.21,5.25,0.51,4.25,7.15,8.2,9.09,12.77,11.22,11.27,11.82,18.5,12.83,23.43,36.61,15.25,16.55,6.16,8.9,--,--,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
