报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.48,0.38,0.22,0.15,0.71,0.14,-0.25,0.07,0.65,0.53,0.19,0.16,0.19,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.51,3.96,3.48,3.39,3.33,4.83,2.26,1.61,2.73,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.57,1.13,0.61,0.19,0.32,0.58,0.45,0.53,-0.18,
主营业务收入(万元),294141,271861,230892,243386,246450,131914,116069,114537,129844,107459,89337,106300,103489,77021,69076,50610,37375,
主营业务利润(万元),145141,117448,96402,103653,111890,40513,21048,21946,30687,27785,16338,13614,13613,13424,13620,9397,6705,
营业利润(万元),91882,71085,39967,32726,61317,6134,-10271,332,12088,9983,3404,2976,4773,7581,7662,5042,3075,
投资收益(万元),-1524,-936,3690,-18179,-254,-438,-205,-150,-50,-50,-26,-29,-371,-175,71,117,191,
营业外收支净额(万元),-637,-1356,19,745,1108,392,465,2127,601,50,27,-7,--,-114,0,0,0,
利润总额(万元),91245,69730,39986,33471,62424,6527,-9807,2460,12689,10033,3430,2969,4850,7495,7356,4986,3304,
净利润(万元),77078,60500,34222,22502,51659,5352,-8211,2278,10506,8563,3030,2560,3105,5211,4960,3513,2242,
净利润(扣除非经常性损益后)(万元),75121,60494,30131,41592,50598,4895,-8323,796,9970,8482,3022,2678,2337,4862,5181,3325,2124,
经营活动产生的现金流量净额(万元),61240,79145,10268,62942,46216,19156,6085,18073,9262,18088,9838,3061,5114,6188,3607,4236,-545,
现金及现金等价物净增加额(万元),45657,-117657,-49653,203551,40889,17873,-74,-903,2465,371,2122,-8655,-11037,24018,-372,1342,215,
总资产(万元),674720,703537,746693,690560,483076,416744,210954,191802,143514,114032,99627,101307,94975,92193,57672,38738,36238,
流动资产(万元),306243,373360,453551,404911,190024,133926,90911,86683,84901,65270,56725,58364,58955,60301,38610,23679,22816,
总负债(万元),102274,164482,232492,213526,125802,98873,147674,117997,69817,50228,43448,46558,41169,40266,39376,25535,27736,
流动负债(万元),94028,157903,218476,175396,104107,86642,97574,68128,53660,42285,40247,46422,41036,40026,38619,21735,20563,
股东权益不含少数股东权益(万元),572446,539055,514201,476770,358555,318436,62311,71172,72883,63489,55888,54462,53508,51669,18105,12876,8192,
净资产收益率加权(%),14.07,11.35,6.9,5.79,14.52,5.19,-12.3,3.19,15.57,14.42,5.51,4.75,5.9,25.97,31.94,35.32,30.89,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
