报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),2.1,1.74,1.32,0.95,0.64,1.71,1.55,1.15,0.82,0.71,0.73,0.46,0.8,0.52,0.4,0.37,
每股净资产(元),--,--,--,--,--,--,5.79,4.37,3.29,3.32,4.22,2.61,4.39,1.8,2.64,1.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.27,-1.35,0.29,-0.28,-2.53,-0.78,-0.22,0.11,
主营业务收入(万元),7091190,5636762,3870401,3062201,2343195,2311897,1917078,1341537,950170,652718,328901,202880,174428,136642,119494,73505,
主营业务利润(万元),1882728,1520371,984426,753006,480945,591743,523181,368193,277686,176001,94130,65450,48518,29799,23915,19997,
营业利润(万元),1329693,1106904,776700,563643,320738,449059,407879,276634,197261,136380,79574,49770,43439,26353,19727,17718,
投资收益(万元),12425,59116,68018,1233,1104,1619,1641,-3,-165,-171,1,--,0,--,--,-0,
营业外收支净额(万元),-24582,-12619,25573,8421,6864,1475,2475,2307,-2359,-2035,1503,-209,--,37,-62,15,
利润总额(万元),1305111,1094285,802274,572064,327602,450534,410354,278941,194902,134346,81076,49561,43260,26390,19665,17734,
净利润(万元),912037,756461,576077,414809,242824,323198,290636,214014,153223,102138,60954,37070,28442,17324,13069,12246,
净利润(扣除非经常性损益后)(万元),904251,733694,507400,407274,235375,322555,288648,212339,155004,103751,59464,37228,28564,17294,--,--,
经营活动产生的现金流量净额(万元),211974,1751166,227367,-369489,-247346,-166082,-473619,-120273,-49831,-193385,25799,-22079,-101279,-25786,-3548,1838,
现金及现金等价物净增加额(万元),-198748,487312,479147,630982,720348,-29852,61344,128262,55533,10780,123161,17790,35256,-2410,13251,550,
总资产(万元),25459473,22776239,19173315,14574488,10287133,7579217,5940545,4048289,2817119,2125434,1365170,653030,484031,232415,146651,99147,
流动资产(万元),23453000,21196329,18027821,13910780,9855678,7250673,5736802,3889543,2686588,2001184,1294899,621102,472966,222701,138445,97038,
总负债(万元),20992234,19140186,16235317,12053638,8085580,6031656,4692148,3099440,2109067,1593722,978669,443916,308158,172990,103060,67447,
流动负债(万元),17757802,15425421,12272657,8527711,5940340,4958333,3760004,2402401,1779783,1180798,677561,311910,221282,123490,68560,55947,
股东权益不含少数股东权益(万元),4088762,3358440,2751023,2366542,2063575,1388770,1095877,817164,613655,475950,378431,208742,175679,59429,43426,31677,
净资产收益率加权(%),21.88,24.89,22.44,18.74,16.49,26.08,30.51,29.89,28.26,24.06,22.29,19.35,27.64,33.26,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
