报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),1.22,1.08,0.77,0.87,0.84,0.79,0.66,0.67,0.94,0.92,0.83,0.88,1.22,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,7.63,7.05,6.23,5.51,6.23,4.67,4.22,4.95,3.19,2.79,2.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.88,3.83,2.22,0.53,7.25,1.2,1.07,0.6,0.9,0,0,
主营业务收入(万元),3314868,2369893,1991681,1329891,834234,710430,701713,454733,599255,587511,400653,347929,216568,83909,71429,53035,39276,28985,19949,
主营业务利润(万元),667089,448654,367465,286921,159413,144620,138399,139413,159127,135422,112396,103111,59049,25434,20639,15800,9415,8754,7065,
营业利润(万元),435820,309733,254244,196189,97830,84471,85001,84237,110649,101627,86023,76709,43781,16199,12500,10022,6638,6676,5803,
投资收益(万元),72099,62657,4155,5159,12498,4858,2629,3334,162,506,276,-57,9,994,2885,1,3,5,7,
营业外收支净额(万元),3736,-1206,-3409,819,-537,-367,620,77,1261,-448,502,181,--,9,391,1,4,-15,2,
利润总额(万元),439556,308527,250836,197008,97292,84104,85621,84313,111910,101178,86525,76889,43674,17201,15776,10024,6645,6666,5811,
净利润(万元),278469,228436,162038,101838,70801,64670,53834,54582,77005,75181,67974,65126,36283,14226,12881,8579,5625,5639,4961,
净利润(扣除非经常性损益后)(万元),278633,227544,159693,100679,64712,60607,50448,51998,75856,75379,67399,65423,36374,13375,10097,8546,0,0,0,
经营活动产生的现金流量净额(万元),2803543,1599875,1129925,1906907,64573,203212,87181,-60940,71768,312640,181539,43552,229166,31305,27801,11926,12536,0,0,
现金及现金等价物净增加额(万元),669106,763534,-465017,770899,151109,9440,263335,103242,-164630,139340,105550,27975,7893,65572,26854,43717,8083,0,0,
总资产(万元),23411057,18220909,13968265,11379684,9163608,6743109,4372817,2896430,2254047,2032628,1746443,1352948,924119,554563,353414,231529,94134,76387,72451,
流动资产(万元),21593287,16950620,12938900,10637430,8570669,6392644,4291551,2832181,2186576,1976562,1703201,1140274,741422,497547,337680,219052,91342,72990,38705,
总负债(万元),19081587,15002519,11576663,9058135,7266634,5444520,3366539,2021664,1558856,1377732,1193580,872536,697380,432799,243571,126398,49408,37300,39075,
流动负债(万元),12889412,9962083,6101329,4297942,3396452,3334239,1901720,1186889,973004,837678,668265,536526,429735,199847,151370,83752,33918,21848,23623,
股东权益不含少数股东权益(万元),1975712,1487304,1188268,1298948,1172107,691380,638232,662465,623770,576158,509419,450129,196924,121529,109842,98961,44726,39087,33376,
净资产收益率加权(%),20.09,17.5,12.65,8.3,9.29,9.73,8.58,8.38,13.03,13.85,14.22,17.36,21.98,12.37,12.38,10.2,13.43,15.79,14.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
