报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.07,-4.61,0.73,0.64,0.57,1.52,1.04,0.63,0.45,
每股净资产(元),--,--,--,--,--,4.43,6.07,3.99,2.72,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.26,1.86,1.3,0.49,
主营业务收入(万元),151172,147855,232822,117164,85941,69957,53606,36832,28199,
主营业务利润(万元),50855,46386,79757,38816,29275,23784,18934,12593,7881,
营业利润(万元),25227,-235452,43685,26407,19786,15323,10864,6541,4731,
投资收益(万元),9005,--,70,108,393,--,--,--,--,
营业外收支净额(万元),-809,9969,-98,213,449,756,178,185,128,
利润总额(万元),24418,-225483,43587,26619,20235,16079,11042,6726,4858,
净利润(万元),51410,-232384,37122,22883,17371,13678,9347,5714,4086,
净利润(扣除非经常性损益后)(万元),47557,-239024,34916,22596,16655,13035,9196,5557,3977,
经营活动产生的现金流量净额(万元),28994,-10139,-21078,18424,7470,11311,8380,5846,2211,
现金及现金等价物净增加额(万元),-14173,15221,-17206,29740,17853,4312,110,571,765,
总资产(万元),270066,326148,550819,446424,133403,76939,59331,40664,28847,
流动资产(万元),152729,178988,264964,207482,95635,50172,37835,25708,20290,
总负债(万元),95265,161194,147574,97944,42489,36888,32033,22713,16610,
流动负债(万元),80679,141551,138063,87720,39397,34643,29998,21607,16297,
股东权益不含少数股东权益(万元),174977,164740,402572,348480,90913,39851,27298,17951,12237,
净资产收益率加权(%),28.54,-82.16,10.36,23.73,23.33,41.08,41.31,37.86,40.08,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
