报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-1.23,-1.82,0.11,0.2,0.42,0.17,-0.12,-0.13,0.09,0.14,0.56,0.35,0.23,0.02,
每股净资产(元),--,--,--,--,--,3.78,3.6,3.73,3.86,3.77,5.53,0.89,0.55,0.36,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.01,-0.01,-0.23,-0.18,-0.25,0.6,-0.38,-0.02,0.42,
主营业务收入(万元),12482,41824,72154,67707,33277,9075,4472,6368,7845,6590,11690,13437,10575,8082,
主营业务利润(万元),-29393,-11126,21624,20654,12986,3788,683,1442,2236,1859,4512,2758,1995,731,
营业利润(万元),-45202,-72434,3018,10064,8152,1450,-1409,-1743,1142,871,2916,1667,1233,134,
投资收益(万元),0,192,-575,80,81,92,233,0,--,--,0,5,0,--,
营业外收支净额(万元),-15,5986,508,1072,639,309,40,71,11,651,222,142,--,1,
利润总额(万元),-45217,-66447,3526,11136,8791,1759,-1368,-1672,1152,1522,3138,1809,1259,135,
净利润(万元),-38731,-57561,3601,6285,5360,1571,-1105,-1178,810,1301,2683,1554,1045,104,
净利润(扣除非经常性损益后)(万元),-38900,-62866,2354,5527,5188,1314,-1606,-1236,803,747,2494,1429,1023,103,
经营活动产生的现金流量净额(万元),50961,96760,-26793,-175683,-161504,69,-112,-2037,-1638,-2287,3586,-1730,-98,1912,
现金及现金等价物净增加额(万元),15716,-13740,9356,6156,6701,-1607,3231,512,70,-26832,28544,-773,-176,1379,
总资产(万元),58313,489824,707025,641743,455657,50095,38675,37774,38814,36406,36656,6852,5400,6616,
流动资产(万元),35565,397006,385586,180898,148216,29288,24388,32026,35524,33833,35899,5992,4539,5612,
总负债(万元),9587,436894,592538,529874,350922,15143,6242,3588,3466,2509,3460,2839,2941,4980,
流动负债(万元),9107,429275,508973,458405,294638,11159,5082,3588,3466,2509,3432,2658,2693,4947,
股东权益不含少数股东权益(万元),48726,49701,107950,104333,98657,33996,32433,33529,34707,33897,33196,4012,2459,1636,
净资产收益率加权(%),-115.73,-73.32,3.39,6.2,8.08,4.73,-3.35,-3.45,2.36,3.84,27.46,48.01,53.45,6.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
