报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.03,0.02,0.02,-1.39,0.01,0.18,0.26,0.33,0.26,0.27,0.27,0.33,0.3,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,5.52,--,--,--,2.65,2.59,2.42,2.89,2.96,3.01,2.6,2.41,2.32,2.32,2.16,2.93,2.56,2.5,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.46,0.46,0.09,0.36,0.38,0.33,0.66,0.52,0.22,0.11,0.4,0.36,0.28,0.22,--,--,--,
主营业务收入(万元),658835,491885,399395,344417,509553,165775,186805,184054,158460,136434,121415,133262,114456,94668,76321,56564,44356,41118,44684,35628,22598,24944,25135,21317,20961,
主营业务利润(万元),126349,94918,77220,12188,95057,35267,42697,45506,42029,43165,39074,42770,36932,36157,30273,23815,19484,17694,18929,14495,9442,10996,10267,--,--,
营业利润(万元),5522,3515,3580,-82274,-2741,6523,10695,14006,12691,13945,11999,13113,10691,12637,12548,9479,7447,7067,8114,7796,4760,7753,6961,--,--,
投资收益(万元),1125,558,692,320,280,2739,--,--,--,-2,-22,-167,-459,8903,206,-63,48,341,1134,763,235,3,6,--,--,
营业外收支净额(万元),765,1351,819,4003,6801,534,936,1032,1074,-259,1424,-214,--,0,-817,-129,-14,146,-122,-77,490,0,--,--,--,
利润总额(万元),6287,4866,4399,-78271,4060,7057,11631,15038,13765,13685,13423,12899,10452,21304,11950,9289,7482,8018,9399,8609,5592,8308,7424,--,--,
净利润(万元),2495,1354,941,-82872,584,7186,10379,13057,10443,10837,10877,10186,9278,18634,8990,7876,6566,6906,8222,7451,5613,8308,4974,3129,2702,
净利润(扣除非经常性损益后)(万元),-6316,-10002,-7512,-86251,-7526,4158,9784,12165,9752,11101,9612,10329,9636,10955,9394,7769,6447,6847,7485,7262,5012,--,--,--,--,
经营活动产生的现金流量净额(万元),-63897,-29365,4769,-11936,13030,13465,3380,16540,18581,18333,3764,11105,11574,10289,20223,15937,6684,3105,11267,7229,5585,4360,--,--,--,
现金及现金等价物净增加额(万元),-5530,-383,-502,5337,1424,-2090,658,1553,1467,-1655,-4841,-6729,-9171,-2498,7104,12432,201,-14925,12926,30,-9050,17239,--,--,--,
总资产(万元),885396,783665,699699,652013,737834,229540,233983,217408,189891,165619,159130,154194,152816,158658,144230,125015,101045,93071,100916,87455,82690,74025,48091,--,--,
流动资产(万元),724307,625624,542523,496452,572126,150889,144129,123812,105581,88918,88161,91249,86794,89426,84766,74930,54040,--,0,0,0,49687,30699,--,--,
总负债(万元),690413,591730,509833,468398,470171,106806,111423,96677,73775,53707,58433,61662,58425,59410,61539,47085,28207,26365,38384,27846,30413,24052,24541,--,--,
流动负债(万元),680246,580620,503358,463155,469392,106197,110859,96227,72767,52586,57731,60624,58425,58410,60168,46690,27836,--,0,0,0,17439,13966,--,--,
股东权益不含少数股东权益(万元),179914,177431,175884,171053,254157,118747,113563,111193,106143,103709,96875,89078,91212,92799,80198,74084,71467,64896,60472,58630,51179,49973,23550,22564,20718,
净资产收益率加权(%),1.4,0.77,0.54,-38.96,0.24,6.17,9.29,12.09,10.08,10.84,11.73,11.6,10.35,20.82,11.63,10.97,9.25,10.76,13.27,13.57,0,25.68,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
