报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.21,0.49,0.57,0.55,0.3,-0.07,0.19,-0.22,0.13,0.38,0.22,-0.87,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),2.76,2.81,2.61,2.29,1.84,1.53,1.65,2.25,2.52,2.49,2.13,1.92,2.92,2.68,2.66,2.63,2.15,1.96,1.89,1.92,1.8,1.75,1.75,1.69,1.6,1.41,1.25,1,
每股经营活动产生的现金流量净额(元),0.47,0.62,0.66,0.67,0.48,0.37,0.51,-0.22,0.35,0.59,0.51,-0.47,0.25,0.28,0.59,0.68,0.37,0.32,0.39,0.41,0.43,0.26,--,--,--,--,--,--,
主营业务收入(万元),10034605,10776491,9201357,7789429,8080342,10218286,11553983,9307225,9560125,7759119,5172273,6031057,5540469,5047944,4589781,3940253,2956714,2232290,2019740,2046758,1438648,1108085,1212726,1220377,1206149,946426,826488,517710,
主营业务利润(万元),435108,865991,961250,1024454,700319,273469,507568,124012,454985,637892,474473,-634017,375732,187564,352701,665498,370049,297986,177615,276838,263436,155317,81867,133145,240130,184985,107210,117390,
营业利润(万元),269836,676677,788281,770009,406829,-103766,192216,-225630,126038,354089,205789,-1036467,211844,8880,172316,480818,174264,109652,23840,116522,98592,13797,88593,139701,263563,0,107210,113030,
投资收益(万元),95366,87821,124403,90675,59919,5415,12067,2923,14334,65150,52640,13299,154933,67381,-3938,7254,1757,5837,1395,-1775,899,2787,3377,3630,2100,2383,1662,2010,
营业外收支净额(万元),-4424,-1780,-3158,6532,14044,12351,47071,22332,3191,-8714,7836,234239,266,-20108,-17940,-18766,-18361,-11865,-15884,-7229,12434,0,0,0,-14079,-9375,0,--,
利润总额(万元),265412,674898,785123,776541,420873,-91415,239287,-203297,129229,345374,213625,-802228,212109,84367,213721,469306,157660,103624,9351,108065,87624,25279,84406,136470,251584,177993,102788,64110,
净利润(万元),221372,527719,614156,595558,324585,-71643,200355,-154847,94441,270373,156161,-624541,159211,73685,170463,397127,138556,90897,7160,90393,73781,23712,72647,114482,212680,149347,87009,44310,
净利润(扣除非经常性损益后)(万元),207302,506758,629375,592199,313033,-80603,165072,-171950,92837,277163,129883,-635931,110500,57768,129877,407848,148520,100982,20662,90393,0,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),512121,669510,707848,721096,514340,403992,548067,-161152,248143,424383,370354,-340789,178457,204068,424512,490802,269264,232257,283874,294575,310683,190038,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-129219,123763,206364,436319,79823,14594,-2771,6962,-876,-2581,-50177,-26548,-149,-45259,-34326,-14985,17982,21385,-16552,-93773,50255,0,--,--,--,--,--,--,
总资产(万元),4563613,4453996,3960954,3412369,2802217,3114598,3691593,3680580,3111009,2915810,3045832,2810747,3049433,2768420,2710192,2875709,2758083,2656229,2477018,2209966,2190846,2220919,2093732,1902579,1690420,1583755,1536155,1156541,
流动资产(万元),2230916,2529888,1986605,1487588,814398,951042,1448603,1289142,966581,853184,906143,651135,883332,754315,746218,861366,799365,--,--,0,0,708724,754062,690251,585439,512151,575460,357955,
总负债(万元),1562023,1405346,1106792,909238,788627,1430397,1882525,2034860,1272750,1098521,1481796,1400174,919090,807510,758756,948172,1173257,1207405,1083989,800237,868276,937471,823599,698642,634524,656287,757153,871744,
流动负债(万元),1547963,1391301,1092224,894238,772627,1248485,1801745,1892726,1227183,1057323,1427893,1334272,813969,701010,608726,743256,847966,--,--,0,0,583829,560970,519982,453993,443204,450265,533463,
股东权益不含少数股东权益(万元),2988534,3037013,2825631,2475005,1983886,1657062,1783162,1619042,1811248,1791304,1534607,1384137,2099944,1927309,1916691,1890228,1550702,1412146,1357250,1381704,1295874,1258092,1259285,1194013,1051066,923552,779001,284797,
净资产收益率加权(%),7.14,16.21,20.84,26.38,17.83,-4.17,11.78,-9.03,5.24,16.26,10.7,-35.85,7.89,3.83,8.96,23.08,9.23,0,0.53,6.75,5.78,1.89,--,0,--,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
