报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.01,-0.2,0.08,0.06,-0.15,0.01,-0.1,0.01,-0.1,0.01,0.01,-0.45,-0.19,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,0,0.69,0.79,0.78,0.77,1.23,1.41,1.83,1.83,1.81,2.18,2.36,2.52,2.46,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0,0.14,0.11,0.05,0.2,0.01,0.23,-0.16,0.08,0.22,0.17,0.1,-0.03,0.02,0.55,--,--,
主营业务收入(万元),73363,74276,63164,48662,30324,25990,22614,22764,20501,20863,18619,18237,17234,16353,18101,18588,22797,15081,16046,13391,19924,12217,12171,8562,
主营业务利润(万元),8929,7946,6890,4784,3266,2773,2451,3752,2013,3201,3738,708,1443,3666,3275,3447,4726,3909,4837,3517,7304,5533,5466,4472,
营业利润(万元),-55,-11171,6449,4004,-8281,-5270,-5383,-2986,-3400,-3048,-2257,-13673,-6689,-198,-271,-100,652,587,1148,661,2757,2440,2774,2424,
投资收益(万元),3423,-128,12734,11338,1048,111,421,0,--,--,0,-8,-29,-16,-13,-13,13,0,298,900,0,0,0,0,
营业外收支净额(万元),193,-23,-136,-487,500,5809,53,3383,394,3220,2519,142,--,-28,-41,-82,-3,25,-7,4,619,--,--,--,
利润总额(万元),139,-11194,6314,3516,-7781,539,-5330,396,-3007,172,263,-13531,-6629,84,118,106,689,931,1870,1665,4747,3346,3477,2726,
净利润(万元),483,-10873,4544,3206,-7686,487,-5345,402,-2871,296,255,-13277,-5424,99,121,258,678,808,1615,1538,4639,3088,3477,2726,
净利润(扣除非经常性损益后)(万元),-3834,-11110,-6876,-7177,-8956,-5363,-5768,-2060,-3214,-2924,-2265,-13412,-5482,-198,-277,-13,657,785,1198,1465,2648,--,--,--,
经营活动产生的现金流量净额(万元),-2727,-6221,-9011,-6629,-834,110,-2980,633,4051,3147,1368,5752,166,6632,-3674,1747,5044,3764,1973,-694,500,3055,--,--,
现金及现金等价物净增加额(万元),4597,-17609,25494,-15916,6476,-3211,-16655,26112,10765,1161,699,136,-673,2055,-3858,-1144,2239,-6617,5909,-9149,18175,-1968,--,--,
总资产(万元),119078,113631,132908,118627,109173,100061,100741,105968,66789,58093,64049,65859,80842,95537,91320,94209,81708,71270,80718,78191,76611,48230,43436,33559,
流动资产(万元),57102,56809,68984,39222,44352,36318,45847,57587,21581,10963,13478,12468,21613,33501,31789,39867,34463,0,--,0,0,15169,14127,18411,
总负债(万元),55288,49382,57327,43718,43570,29611,33426,32847,46509,34788,40898,42965,43915,52278,48124,48592,37395,30863,32400,26276,26129,33230,29894,27294,
流动负债(万元),32153,36770,31817,22629,24645,23070,17440,26361,31874,26533,27819,21581,21051,27283,26074,26402,21073,0,--,0,0,21517,18033,12388,
股东权益不含少数股东权益(万元),61392,61528,72401,71688,62008,67753,67265,72617,20356,23227,22931,22676,35953,41404,41305,41182,40898,40220,48285,51637,50481,15000,13542,6265,
净资产收益率加权(%),0.78,-16.24,6.14,5.04,-11.76,0.72,-7.64,0.68,-13.18,1.28,1.12,-45.29,-14.03,0.24,0.29,0.89,1,1.79,3.36,3.03,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
