报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.32,0.89,0.59,0.32,0.42,0.19,0.44,0.38,
每股净资产(元),--,4.14,3.25,1.79,2.33,1.92,2.01,2.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.54,0.47,
主营业务收入(万元),719768,367360,199977,90943,20277,12568,13777,12607,
主营业务利润(万元),44453,30211,19763,11988,9634,8939,9352,8360,
营业利润(万元),23840,14176,8254,2896,1446,781,1798,1430,
投资收益(万元),-176,-12,--,--,--,--,50,110,
营业外收支净额(万元),424,91,2,216,153,68,22,3,
利润总额(万元),24264,14267,8257,3112,1599,849,1820,1434,
净利润(万元),15894,9386,5875,2622,1201,578,1446,1141,
净利润(扣除非经常性损益后)(万元),15450,9271,5828,2481,1076,520,1464,1141,
经营活动产生的现金流量净额(万元),37972,7730,-8795,-6751,-222,-968,1766,1533,
现金及现金等价物净增加额(万元),42088,8953,14785,-594,69,-1889,-135,3915,
总资产(万元),222862,84026,62146,46497,11823,7838,10530,10755,
流动资产(万元),218429,80406,58914,42684,8340,5119,6838,7287,
总负债(万元),109296,37664,26582,31405,5114,2330,3920,4090,
流动负债(万元),109193,37594,26582,31405,5114,2330,3920,4090,
股东权益不含少数股东权益(万元),107947,43680,34294,14762,6709,5508,6610,6664,
净资产收益率加权(%),22.21,24.08,21.03,20.89,19.66,9.33,19.57,20.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
