报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.68,0.43,0.48,0.69,0.72,0.53,0.64,0.36,0.4,0.54,0.47,0.21,0.32,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.71,2.68,3.33,3.04,3.05,2.79,2.56,2.4,2.27,2.34,2.22,2.15,1.72,1.78,2.82,2.37,2.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.18,0.43,0.89,0.38,-0.07,0.51,0.53,0.46,0.12,0.67,0.45,-0.16,0.39,0.25,--,--,--,
主营业务收入(万元),382083,360644,345208,302274,286903,169069,152779,152286,170251,120213,100903,118024,102947,92514,90889,83010,70807,52974,45036,28962,25085,19579,19457,16192,23761,
主营业务利润(万元),109257,102376,94482,87893,78987,44470,42832,35487,40425,30202,25575,21389,17481,18969,19490,16548,14113,11785,10422,7542,6963,6851,6389,--,--,
营业利润(万元),53939,34785,41911,25300,37351,25042,26405,13418,16989,13600,6658,2025,5041,2140,4189,3403,2680,3031,3428,2377,2780,2939,2471,--,--,
投资收益(万元),6968,7305,22305,6723,27716,16535,19453,11336,8043,9544,6368,4598,7836,2739,1696,2012,1812,1556,1128,841,224,45,124,--,--,
营业外收支净额(万元),157,-48,590,10942,1381,805,1952,1613,250,355,666,743,--,-337,-77,18,29,38,-68,152,165,0,--,--,--,
利润总额(万元),54095,34737,42501,36242,38732,25847,28356,15030,17239,13955,7324,2768,5685,4541,5818,5451,4566,4635,4538,3370,3169,2998,2612,--,--,
净利润(万元),45505,28237,31447,30089,30756,20787,25346,14183,15766,14083,8315,3629,5597,3954,4440,4083,3546,3536,3773,2783,2684,2437,2164,1543,1445,
净利润(扣除非经常性损益后)(万元),19074,23145,17364,20799,8883,11413,15429,14036,15587,13551,7760,3458,3052,4247,4456,4060,3522,3488,3660,2783,2684,--,--,--,--,
经营活动产生的现金流量净额(万元),38411,31305,7627,26401,28958,17120,8154,15002,7096,11379,15546,6628,-1250,9030,9221,8138,2033,8302,5609,-2032,4424,2850,--,--,--,
现金及现金等价物净增加额(万元),22356,12103,5035,19486,6656,13847,3658,3830,663,1395,4707,2463,-4987,1490,3138,-399,1269,802,-920,1117,1339,689,--,--,--,
总资产(万元),743218,605096,555892,527623,441661,291657,255500,224028,228570,171878,157047,155446,144146,138219,118328,109252,97214,86855,76278,59840,44451,39649,36806,--,--,
流动资产(万元),430868,340339,292343,260246,205705,131922,96087,85980,104868,85277,71499,69481,64350,64130,56687,50016,49575,--,0,0,0,20632,18451,--,--,
总负债(万元),346085,308307,270686,287770,233574,120440,101709,96999,118594,98256,92756,94548,83064,83661,69077,63830,54682,54688,46786,32819,24701,19163,18772,--,--,
流动负债(万元),274022,289930,185691,225016,222242,112343,92915,75462,111674,97776,80186,91003,69049,80461,64077,63830,52682,--,0,0,0,12535,16464,--,--,
股东权益不含少数股东权益(万元),380997,282571,273012,227472,198043,161238,150378,123763,106839,70463,58397,53254,53420,48914,44821,42118,39807,28970,27479,26648,19436,20151,17738,14913,13369,
净资产收益率加权(%),14.47,10.16,12.51,13.55,14.86,13.34,18.51,12.3,17.78,21.52,14.94,6.8,10.81,8.29,10.32,10.11,9.68,12.43,12.98,11.6,0,12.87,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
