报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.03,0.03,0.06,0.08,0.04,0.16,0.16,0.19,0.16,0.13,0.12,0.05,0.17,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.51,1.65,1.51,1.39,1.46,1.29,2.09,2.22,2.23,2.04,2.39,2.41,2.71,2.95,2.02,1.89,1.53,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.18,0.33,0.3,0.24,0.27,0.07,0.07,0.34,0.46,0.1,0.43,0.13,0.15,-0.32,--,--,0,
主营业务收入(万元),91285,97581,77377,99384,52827,58940,63719,57285,54105,46372,51159,53828,33222,28358,30193,32650,28528,29744,18359,19392,21540,16591,15896,9982,5193,
主营业务利润(万元),31344,29765,21178,19977,15823,19197,21185,19495,19256,15344,14472,11776,9975,5114,6291,6562,6748,7600,4216,5816,5629,4857,4894,2407,1140,
营业利润(万元),5680,4787,6292,7377,4408,12406,9479,12173,8794,7028,5392,3145,6636,-8214,1075,1289,2755,3247,2111,3314,3626,4067,3426,2571,1253,
投资收益(万元),638,429,318,--,--,6068,286,3178,280,-3,--,-431,3783,-86,1191,1585,1895,539,891,1398,864,72,42,328,6,
营业外收支净额(万元),101,83,-10,109,621,-1148,1353,83,899,19,32,-186,--,-3063,-39,-218,-81,-110,-69,259,294,--,1,20,0,
利润总额(万元),5780,4870,6282,7486,5029,11258,10832,12256,9693,7047,5424,2958,6779,-11319,2295,2688,4641,3714,2988,5029,4947,4153,3469,2919,1259,
净利润(万元),2556,2234,2717,3493,1980,7159,7248,8287,6746,4733,4371,1899,5775,-10672,2008,2381,3954,2717,2412,4005,3829,3277,2901,2468,1070,
净利润(扣除非经常性损益后)(万元),2379,1988,2682,3383,1410,3747,6094,5185,5606,4600,4544,3183,2827,-8078,2041,2440,3335,2285,2026,3635,3353,--,--,--,0,
经营活动产生的现金流量净额(万元),10899,13623,19450,16914,15448,10375,9088,1354,8106,12191,11196,9028,9175,2350,1795,8111,10888,1908,6820,2040,1962,-3506,--,--,0,
现金及现金等价物净增加额(万元),13722,-22946,1204,2319,-5702,17345,5112,-8802,8232,7427,5296,3600,-1792,-4015,-1179,672,-860,5975,-8795,8616,-2917,9158,--,--,0,
总资产(万元),299414,260566,243115,179563,195693,176346,152881,137315,131762,115674,107248,101358,99183,77941,86138,85500,88722,91819,69308,69248,54220,48758,29963,24053,16963,
流动资产(万元),101492,93038,104739,92564,112478,98881,79899,68453,62602,42008,42038,35767,34434,33259,39212,37337,39790,--,0,--,0,34209,17451,10959,3428,
总负债(万元),156047,120396,102431,66153,84609,68302,50575,43109,45947,37293,40479,39843,39824,31859,28506,29784,33142,43433,30795,28591,16500,14858,15494,10764,6219,
流动负债(万元),126138,103938,90467,63920,83063,59058,44893,43109,45923,36265,33249,33194,33824,25859,28506,29784,33142,--,0,--,0,14858,15494,9502,4955,
股东权益不含少数股东权益(万元),138611,136054,135382,89344,87416,86174,81696,73552,67727,61426,56380,51723,49641,43745,54554,52552,52541,38854,36204,38132,35711,32423,14174,13212,10744,
净资产收益率加权(%),1.86,1.64,2.88,3.96,2.27,8.4,9.39,11.53,10.45,8.04,8.11,3.75,12.24,-21.68,3.75,4.55,7.96,6.9,6.77,10.62,0,13.35,--,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
