报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.29,0.28,0.41,0.51,0.5,0.49,0.56,0.54,
每股净资产(元),--,--,--,--,4.14,--,--,2.58,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.02,0.37,0.65,0.56,
主营业务收入(万元),78667,76256,72013,67062,68002,62224,61289,56072,
主营业务利润(万元),22114,18658,20553,21476,20757,19013,19452,16942,
营业利润(万元),9272,9119,12451,12169,11854,11356,13365,12685,
投资收益(万元),780,1915,521,310,111,33,--,--,
营业外收支净额(万元),-34,52,97,61,237,528,189,151,
利润总额(万元),9238,9171,12548,12230,12091,11884,13554,12835,
净利润(万元),6884,6838,9362,9144,9014,8844,10106,9614,
净利润(扣除非经常性损益后)(万元),6490,6434,8840,8866,8743,--,--,9502,
经营活动产生的现金流量净额(万元),13974,9778,7750,14612,18358,6603,11617,10015,
现金及现金等价物净增加额(万元),8650,-19867,50232,7909,7843,-2445,3944,76,
总资产(万元),156015,146352,142973,92315,82819,75012,67135,53059,
流动资产(万元),91659,94650,103186,50841,38434,35553,32872,25838,
总负债(万元),18284,11676,9135,8732,8380,9587,10554,6584,
流动负债(万元),17552,11152,8785,8521,8348,9586,10554,6584,
股东权益不含少数股东权益(万元),137731,134676,133838,83583,74439,65425,56581,46475,
净资产收益率加权(%),5.09,5.13,7.58,11.57,12.89,14.5,19.61,24.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
