报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.04,0.08,0.09,0.11,0.21,0.15,0.28,0.25,0.27,0.76,0.86,0.95,0.87,0.3,
每股净资产(元),--,--,--,--,--,4.01,5.85,5.59,5.32,10.18,4.46,3.42,2.47,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.38,-1.09,-0.45,-0.58,0.24,0.47,0.33,0.65,0.38,
主营业务收入(万元),343720,425455,292986,215220,209804,183350,139039,110979,99710,73626,64874,52777,45480,27204,
主营业务利润(万元),55560,65553,46570,29604,32029,27345,23386,19238,18098,15647,13965,11707,10269,5379,
营业利润(万元),3662,6854,9760,6383,3321,2797,5052,4789,6522,7875,8250,6250,6283,3089,
投资收益(万元),--,--,--,--,142,--,0,59,0,--,--,0,0,--,
营业外收支净额(万元),-752,-428,327,2513,4643,3054,2083,1413,190,92,-437,323,--,-10,
利润总额(万元),2909,6426,10088,8896,7964,5852,7136,6202,6712,7967,7813,6573,6397,3079,
净利润(万元),2553,5873,6374,7627,6788,4749,6101,5508,5767,6835,6753,6651,6114,2068,
净利润(扣除非经常性损益后)(万元),1516,4957,5599,5430,3133,2219,4330,4204,5499,6465,6155,4650,3484,1833,
经营活动产生的现金流量净额(万元),-11561,-13138,5046,-4057,-1836,-12279,-23674,-9876,-12623,2599,3787,2287,4534,2659,
现金及现金等价物净增加额(万元),-32263,3901,18129,-12132,15383,-5034,-14934,-9220,-31901,69389,4927,2401,3302,26,
总资产(万元),609865,676354,556054,453817,424464,358717,282977,229104,185891,174073,85204,72546,49485,39668,
流动资产(万元),525606,594063,475514,375134,346711,283761,226582,184365,153342,154576,73610,60336,37843,30749,
总负债(万元),470906,539266,403977,312261,288010,228058,156023,107601,70328,63496,49228,48447,32086,28367,
流动负债(万元),455235,479563,350767,277512,254996,193333,135649,99511,65304,61246,48369,37813,29733,21867,
股东权益不含少数股东权益(万元),138960,137088,147093,141556,136453,130659,126955,121503,115563,110577,35976,23923,17272,11158,
净资产收益率加权(%),1.85,4.03,4.42,5.51,5.08,3.68,4.93,4.66,5.1,11.03,21.29,32.29,43.01,20.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
