报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.66,1.02,1.27,1.09,1.38,1.32,1.07,1.49,1.18,0.92,0.65,0.52,0.37,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,0,6.98,6.4,4.17,3.92,3.73,5.03,4.59,4.21,3.91,5.12,1.71,1.07,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0,0.26,0.76,0.82,0.53,0.45,0.49,0.75,0.71,0.21,1.09,0.6,0.75,0,
主营业务收入(万元),1899831,1798954,1609415,1394550,1322167,1256690,1109787,930022,656966,465159,399265,343422,279491,241435,146587,130184,105576,92979,68456,39162,25301,
主营业务利润(万元),580682,633213,565148,494051,500457,461665,396999,278853,192337,153617,127947,111527,89879,82836,77243,77570,75030,71388,52093,30728,21942,
营业利润(万元),133821,194479,174450,146614,174723,170909,140140,93576,74187,53561,39114,31704,21360,26046,23273,21759,17836,14684,13025,9350,8947,
投资收益(万元),-10203,12667,-3289,-1011,560,-80,381,460,8292,565,660,18,188,209,-120,-66,-54,6,10,615,-203,
营业外收支净额(万元),-741,1110,-802,3019,4819,2398,1653,2410,4392,2002,796,-245,1161,-79,-65,-164,-134,0,0,0,0,
利润总额(万元),133080,195589,173649,149634,179542,173307,141793,95986,78580,55563,39910,31459,22521,26217,23197,21534,17648,14488,12885,10115,8634,
净利润(万元),100142,154517,137654,117642,147855,136827,110026,76920,61081,45030,31671,25589,17774,20550,19351,17128,14119,11785,10287,7953,5883,
净利润(扣除非经常性损益后)(万元),94636,134388,131582,115519,141913,134602,102038,74656,52998,43772,30821,25985,15418,20508,19404,17166,14093,11969,0,0,0,
经营活动产生的现金流量净额(万元),168015,149379,-82256,115373,34000,61676,34617,41331,13514,39505,40039,26021,22155,14056,21490,20327,5900,20622,8377,0,0,
现金及现金等价物净增加额(万元),-119850,168122,21986,26745,-28566,12121,-10014,-51798,-21442,101154,13018,8580,-27510,-2468,15696,-23218,-8337,56150,1766,0,0,
总资产(万元),2401238,2517184,2153183,1712627,1541269,1292135,1021221,748591,663417,545270,402533,344812,309433,325981,275442,220102,177724,125070,59539,42047,35034,
流动资产(万元),1654173,1781870,1504914,1117568,989714,778841,584952,445907,398398,317201,184136,151114,125564,166551,132457,109724,112286,0,0,0,0,
总负债(万元),1215000,1396358,1255734,891958,770576,785289,606871,327937,285815,202776,185423,135522,111961,153977,118950,82642,57574,25370,34819,26415,21529,
流动负债(万元),865711,851559,1133989,815864,658612,676684,498970,270287,273853,178015,161121,123628,90561,129200,93698,80127,51611,0,0,0,0,
股东权益不含少数股东权益(万元),1113033,1053370,865453,796384,746948,483788,383216,401165,360395,330659,203337,191187,181829,143468,130831,120026,111411,97290,23880,15005,13228,
净资产收益率加权(%),9.28,15.33,15.24,15.24,22.82,31.94,28.05,20.53,17.95,21.06,16.46,13.58,10.17,15.1,15.52,14.8,12.94,22.04,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
