报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.89,-0.99,0.08,0.12,0.15,0.08,0.13,0.24,0.67,0.75,0.64,0.47,0.41,0.34,
每股净资产(元),--,--,--,--,--,2.6,4.75,6.91,6.98,3.72,2.71,2.08,1.61,6.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.08,0.23,-0.24,0.36,0.8,0.94,-0.33,0.33,1.73,
主营业务收入(万元),73015,106336,121759,59990,42922,28412,26505,24532,20735,19662,17055,14415,10611,9213,
主营业务利润(万元),10097,24927,34362,21719,16972,10843,9480,9437,10675,11136,10055,6617,4720,3607,
营业利润(万元),-72472,-77602,7411,8086,3587,2066,1657,1717,5103,5203,4036,2970,1944,1879,
投资收益(万元),7025,2094,1694,1449,732,--,--,--,--,--,--,--,0,0,
营业外收支净额(万元),179,373,774,1815,1131,217,224,536,264,139,113,24,--,--,
利润总额(万元),-72292,-77229,8185,9901,4719,2284,1881,2253,5367,5342,4149,2994,2007,1894,
净利润(万元),-71606,-78217,6800,8563,4084,1943,1621,1927,4648,4541,3582,2645,1651,1269,
净利润(扣除非经常性损益后)(万元),-77798,-79535,8668,6799,3623,1760,1432,1471,4423,4423,3485,2624,1597,1259,
经营活动产生的现金流量净额(万元),10006,556,-8638,4394,-2409,2053,2806,-1962,2975,4882,5273,-1863,1831,707,
现金及现金等价物净增加额(万元),-8883,-14540,-5205,5866,15900,-2802,-1362,-9237,23328,46,3892,-4988,5732,890,
总资产(万元),113453,201866,306952,285874,193154,79876,67003,63741,59528,26738,18920,15035,13395,6842,
流动资产(万元),55600,92578,130578,122375,72075,38829,35675,36476,42863,14908,12999,10441,11141,5081,
总负债(万元),24401,41745,61224,51239,45394,12286,8381,6867,2447,3940,3663,3340,4344,4044,
流动负债(万元),23129,39490,56933,49617,43804,11806,8086,6576,2447,3940,3663,3340,4344,4044,
股东权益不含少数股东权益(万元),87623,158631,243617,232724,145881,67168,58223,56526,57081,22798,15257,11676,9031,2778,
净资产收益率加权(%),-58.3,-40.1,2.91,5.47,4.74,3.28,2.83,3.32,12.4,22.4,26.6,25.55,37.77,59.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
