报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.12,0.01,0.14,0.08,0.01,0.02,0.02,0.03,0.53,0.98,0.18,0.42,-0.24,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.68,3.09,2.11,1.93,0.76,1,0.97,0.93,2.44,4.43,1.72,1.28,1.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.21,-0.8,-1,-0.01,-0.03,0.07,0.18,0.13,-1.72,0.2,0,0.26,0,
主营业务收入(万元),234568,38689,211002,95599,43023,41196,72138,109536,113704,45752,8010,82071,12047,19004,13530,5332,20083,23385,19209,13117,10634,
主营业务利润(万元),73244,14971,34358,19844,6575,8536,13971,22964,18028,16996,5675,7376,-1450,2026,3197,-6033,-4247,9413,6987,5538,4544,
营业利润(万元),29286,2924,30583,15197,3676,3634,3068,9566,83595,14673,10267,33850,-1107,1026,627,-10533,-22590,2802,2355,2263,2319,
投资收益(万元),4699,13121,16551,8270,4892,1065,0,4052,80793,3436,8345,30747,-22,-26,-352,-623,-19,-203,-250,-187,50,
营业外收支净额(万元),-193,58,-2197,268,387,-36,1767,215,192,51469,2045,639,--,-649,-148,-5926,-83,-52,0,0,0,
利润总额(万元),29094,2981,28386,15465,4063,3599,4836,9780,83787,66142,12312,34489,-2662,351,268,-16937,-21903,3813,3266,2681,2417,
净利润(万元),19650,1983,22534,12881,2126,1982,2273,3544,59836,51897,9472,20487,-2611,354,353,-16618,-21859,3487,3040,2486,2161,
净利润(扣除非经常性损益后)(万元),18149,1003,23030,12751,1149,956,369,3217,1324,9390,7876,19928,-1289,941,449,-17243,-21917,3441,0,0,0,
经营活动产生的现金流量净额(万元),-3608,69086,-44940,97493,63699,5716,55218,18534,24240,-42242,-52698,-273,-328,798,2027,1483,-18966,2187,1627,1848,0,
现金及现金等价物净增加额(万元),18450,-11685,-17248,-26009,24070,56953,-2709,-14187,-99416,37383,49330,29516,-663,12,602,-1655,-26396,21886,-8,1543,0,
总资产(万元),656820,726601,615241,653465,541749,439431,307750,430404,564636,737378,391442,274801,19010,30873,28086,34137,52473,59925,21970,19150,15424,
流动资产(万元),327431,368720,298187,412484,384839,427568,296003,355298,443116,680403,390999,274213,15030,23666,20342,25177,37221,--,18759,0,0,
总负债(万元),259911,339933,245503,277045,176350,80071,110733,185061,324427,490664,237215,169986,10646,19847,17412,23730,23704,11183,9919,10150,8232,
流动负债(万元),257016,247741,119847,276045,176350,64071,89733,164061,316079,180364,62215,169986,10646,19847,17412,23730,23704,--,9919,0,0,
股东权益不含少数股东权益(万元),395904,378408,359224,375010,362719,359359,197016,196779,191678,163110,111295,101882,8364,10975,10621,10268,26833,48718,12019,8979,7193,
净资产收益率加权(%),5.19,0.55,6.45,3.49,0.59,0.83,1.16,1.83,34.86,37.83,8.81,23.29,-26.7,3.3,3.33,-89.59,-81.47,11.48,28.95,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
