报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.31,1.21,0.12,0.06,-1.08,0.03,0.02,0.05,0.09,0.11,-1.32,-0.42,0.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.21,2.14,1.98,3.3,7.43,5.12,5.05,4.73,4.07,3.59,3.35,3.12,2.37,2.13,1.55,1.51,1.5,2.27,1.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.44,1.55,-0.51,-0.05,0.53,0.81,1.08,2.14,0.01,2.16,0.01,0.93,-0.02,0,--,--,--,--,--,
主营业务收入(万元),664178,722897,599499,403815,336584,496515,587448,572192,775316,640612,289696,494724,307257,213855,202279,202323,144470,94902,62378,32565,26530,26780,27235,27299,--,23671,26910,
主营业务利润(万元),-20212,75385,52432,45851,-28442,50608,40407,52553,62007,42212,-18073,11435,39406,32823,34950,46477,44736,32529,22247,14623,9458,10369,10888,4720,--,3799,1976,
营业利润(万元),45300,125758,7722,4311,-77301,3372,5769,1515,6880,-1804,-58472,-27396,10332,2536,8773,27295,17044,8535,7151,7430,4798,5495,5189,4716,--,3799,1976,
投资收益(万元),136664,111621,107,95,177,172,7346,60,111,-133,-1614,1257,472,2115,1548,-2610,1102,-761,-69,0,137,0,195,0,--,0,0,
营业外收支净额(万元),-211,24590,-144,314,-3113,-1172,-3723,1933,-1112,5815,-6334,-3698,--,-1016,-1098,-1701,-632,-252,-281,-305,303,0,--,0,--,--,--,
利润总额(万元),45089,150349,7579,4625,-80414,2200,2047,3448,5768,4011,-64806,-31094,10306,4084,9223,22984,17515,7522,6800,7126,5238,5330,5234,4879,--,3699,1861,
净利润(万元),47420,153265,9192,4422,-83021,1977,1735,2968,5328,6421,-74538,-23803,9349,3415,10364,19728,9521,4671,6714,4771,4473,4529,4476,3269,--,2478,708,
净利润(扣除非经常性损益后)(万元),45809,129433,10335,2917,-79908,3158,-2107,793,5937,442,-68240,-21099,6477,1057,9812,16328,9680,4650,6722,4975,4080,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),9131,59316,39303,113676,-71912,31994,-101126,56700,81532,87726,-29129,-2584,14850,16434,21846,43499,169,43876,247,18852,-287,8,--,--,--,--,--,
现金及现金等价物净增加额(万元),-70014,53883,13711,29127,-7484,65694,37378,30920,-27032,-4400,22832,-53029,22820,9884,-13015,36549,-38544,31735,-36361,40241,1322,2664,--,--,--,--,--,
总资产(万元),2036207,2019535,1112513,1070879,1060134,1072415,858329,892296,840311,703183,607553,560020,408438,315595,287400,247545,218745,202422,174018,161410,93459,72428,51867,44978,17184,15922,9613,
流动资产(万元),537388,664572,497864,469812,457358,488081,333188,392404,373499,256379,163393,138881,124817,89787,88197,90936,71842,--,0,0,0,49190,37030,38472,9883,8581,4993,
总负债(万元),961072,1040806,841147,808789,802614,731851,575893,762749,714170,581269,494853,373004,197994,211791,184999,151595,136279,129536,105974,98052,50417,33838,27718,21405,9233,9332,6604,
流动负债(万元),837949,891528,705586,650593,561580,600288,493212,679698,569396,419267,324132,208871,88095,115297,107015,100591,110479,--,0,0,0,33838,27718,21405,9233,9332,6604,
股东权益不含少数股东权益(万元),1020603,923459,213264,204076,199637,282638,280579,127935,124876,120925,111907,186445,210248,103804,102401,95950,82466,72887,68044,63359,43042,38590,24149,23573,7951,6590,3009,
净资产收益率加权(%),4.68,21.59,4.41,2.19,-34.43,0.7,0.68,2.35,4.34,5.54,-49.97,-12,6.25,3.28,10.53,22.52,12.26,6.62,10.06,10.47,0,14.44,--,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
