报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.15,0.09,0.11,0.17,0.37,0.29,0.26,0.52,0.43,0.23,0.12,0.19,0.2,--,-0.05,--,-0.09,--,0.12,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.37,0,0,1.37,1.5,0.87,0.96,1,1.2,1.29,1.63,1.65,1.58,2.74,1.76,--,1.69,1.63,1.64,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.05,0.45,0.01,0.23,0.58,-0.22,-2.08,-0.55,0.02,0.23,0.34,2.99,0.77,0.83,--,--,--,--,--,--,--,--,
主营业务收入(万元),175565,102733,115060,101357,115097,83548,83278,57631,30442,22017,23791,22220,28272,14329,4665,15374,8376,16620,24887,29940,36116,38613,37435,30205,26208,26072,8671,2460,1252,1623,
主营业务利润(万元),76236,42532,45960,68456,60770,46723,40651,34707,19500,10622,5369,2851,15491,-747,-878,4715,-1432,1877,2222,10207,11595,13502,577,2619,1475,6161,--,1795,-4,21,
营业利润(万元),76236,42532,45960,68456,60770,46723,40651,34707,19500,10622,5369,2851,15491,-747,-878,-1447,-5189,1877,2222,2057,3170,5638,577,2619,1475,6161,--,1795,-4,21,
投资收益(万元),41164,7160,13484,29356,52500,11217,14651,4090,9632,6670,3538,2941,13143,2465,-360,3658,2577,-912,2817,4113,2085,758,174,181,977,1870,--,--,15,34,
营业外收支净额(万元),-211,-20,293,99,47,35,1195,98,788,-86,275,4133,-6018,-323,-10,-1087,-92,154,-155,67,-63,13,-147,60,-3,0,--,8,-0,0,
利润总额(万元),76025,42512,46253,68554,60817,46758,41846,34805,20288,10536,5644,6984,9472,1394,-1247,1124,-2705,1119,4884,6237,5374,6623,3590,2860,2449,8014,4656,1803,10,56,
净利润(万元),58153,31947,35224,51524,45395,35063,31308,26063,15435,8152,4365,6842,7286,1014,-1472,1094,-2849,369,3720,4896,4268,5253,2869,2423,2340,7194,4656,1803,10,56,
净利润(扣除非经常性损益后)(万元),58132,41963,36533,41951,11568,30072,24875,25797,10286,4336,2628,4788,5081,277,-3068,-8558,-5595,122,3663,4468,--,0,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-140196,-129722,104263,15789,35631,-30085,-8603,-58096,-1869,15980,455,8407,20929,-7830,-65294,-17335,521,7302,10639,93908,24271,14561,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-36547,87406,-35683,-149840,171635,-48562,13466,42019,12505,-3056,3006,588,5980,1764,-32991,4554,8044,-136342,11875,89768,20301,6187,--,--,--,--,--,--,--,--,
总资产(万元),1466674,1227935,944821,950467,874386,425725,392919,356089,121209,120403,109709,154654,138961,93412,119277,173710,217872,260730,391521,361832,271599,235206,227356,204376,188984,161454,90162,53498,26946,29570,
流动资产(万元),--,418745,176926,236292,315678,96034,99970,83925,42445,55069,--,118958,104184,82930,81803,136266,160295,198923,343918,0,245528,207545,201405,133797,126996,114979,--,29351,10112,9684,
总负债(万元),368937,186450,151708,177631,108972,44337,41976,29806,36253,46118,50101,105408,85297,62315,89091,141993,180238,220290,340308,310027,221988,187429,203168,180746,165688,139089,--,36267,20475,23054,
流动负债(万元),--,185953,150439,177548,98757,42554,39996,26363,35417,44015,--,104418,58267,49468,64565,124992,170554,201502,320871,0,193090,150246,172641,148164,111092,86032,--,30767,15077,16304,
股东权益不含少数股东权益(万元),1097736,1041486,793113,772836,765414,381387,350943,326283,84956,74285,59608,49246,53606,31044,30030,31501,37555,40389,51162,51755,49612,47776,24187,23630,23296,22365,18760,17230,6471,6517,
净资产收益率加权(%),5.46,3.56,4.5,6.79,10.35,9.52,9.24,10.83,19.39,12.18,8.02,13.31,15.93,3.32,-4.78,3.53,-7.31,0.92,7.31,9.4,8.6,12.04,--,--,--,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
