报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.41,0.27,0.24,0.22,0.24,0.26,0.33,0.49,0.41,0.57,0.81,0.64,0.56,0.64,
每股净资产(元),--,--,--,--,--,--,--,--,4.89,6.59,8.33,1.95,1.57,1.71,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.61,-0.49,0.71,0.52,0.73,0.3,
主营业务收入(万元),145962,124937,99582,99214,88204,78130,79485,66094,47460,29023,23879,21671,15647,11159,
主营业务利润(万元),45656,36259,24220,19468,17265,15192,15834,14498,9782,7692,6198,5575,4409,3550,
营业利润(万元),20685,12581,11001,7681,7301,5760,7643,6335,4882,4539,3696,2844,2085,1390,
投资收益(万元),660,424,323,688,1109,347,1559,--,--,-1,203,-19,44,--,
营业外收支净额(万元),-28,7,-4,2133,1490,1484,904,1655,988,230,99,109,--,-5,
利润总额(万元),20657,12588,10997,9814,8791,7245,8546,7990,5870,4769,3795,2952,2209,1385,
净利润(万元),16858,10582,8272,7687,6949,5713,7076,6567,5148,4077,3319,2627,1915,1284,
净利润(扣除非经常性损益后)(万元),15247,9590,5895,5638,5009,4517,5278,5483,4344,3910,3049,2535,1789,1310,
经营活动产生的现金流量净额(万元),16812,6533,2991,11039,12393,-909,5487,4100,8216,-3518,3884,2119,2487,595,
现金及现金等价物净增加额(万元),-2356,20829,-6274,-3567,19328,20034,1142,1199,476,-13187,39278,1312,2658,475,
总资产(万元),322861,283702,203420,188019,178764,156837,122605,114453,92668,55194,56609,15388,12508,9413,
流动资产(万元),226046,192583,144951,140254,140905,125573,92556,84390,68979,50066,54244,12921,10631,7628,
总负债(万元),96667,74060,59828,54615,51978,36439,43975,41964,24927,7726,10870,7418,7035,5878,
流动负债(万元),96380,73670,59534,54239,51499,36050,43687,41691,24435,7726,10870,7218,6835,5838,
股东权益不含少数股东权益(万元),218303,201535,135801,129195,122968,117234,75755,70017,65459,47068,45738,7970,5343,3428,
净资产收益率加权(%),8.01,6.01,6.26,6.1,5.8,6.54,9.72,9.72,10.51,8.87,34.46,39.46,43.67,40.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
