报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.49,0.42,0.32,0.36,0.32,0.37,0.47,0.55,0.87,0.65,0.24,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.37,0.4,0.6,1,0.92,
主营业务收入(万元),62234,63330,56312,44659,40875,35568,33902,32043,40507,34309,15870,
主营业务利润(万元),26466,27008,19968,15917,14575,13070,14717,15062,22530,19164,5874,
营业利润(万元),18415,17280,12249,9039,8487,7000,8604,9545,17114,11894,2689,
投资收益(万元),3045,1431,1324,668,946,--,--,--,--,119,-75,
营业外收支净额(万元),536,253,230,324,268,571,547,1303,192,968,1411,
利润总额(万元),18951,17533,12478,9363,8755,7570,9150,10848,17307,12862,4100,
净利润(万元),16314,14235,10780,8094,7225,6468,7824,9302,14604,9032,3342,
净利润(扣除非经常性损益后)(万元),13076,13301,8991,7172,6131,5983,7362,8192,14451,10762,2163,
经营活动产生的现金流量净额(万元),4175,11998,7159,6361,4919,4855,6177,6632,10105,16838,5010,
现金及现金等价物净增加额(万元),-7943,6717,4623,1521,-44101,35589,2972,1381,-5953,20478,-1684,
总资产(万元),193809,151522,137965,127356,119854,125449,83020,74206,66466,53220,39079,
流动资产(万元),119543,82479,81025,78064,70723,84743,47095,40362,37413,35194,24018,
总负债(万元),39936,10692,8476,7461,6196,7826,4950,3960,5522,5879,9151,
流动负债(万元),8239,9793,7416,6241,4789,5924,4650,3960,5522,5879,8848,
股东权益不含少数股东权益(万元),153873,140830,129489,119894,113658,117623,78070,70246,60944,47340,28535,
净资产收益率加权(%),11.31,10.56,8.67,6.93,6.25,7.45,10.55,14.18,27.18,28.65,12.52,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
