报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.01,-0.49,0.05,0.07,0.06,0.05,-3.81,-1.11,0.03,0.53,0.5,0.81,0.62,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.99,4.02,3.51,3.24,3.4,5.43,3.06,2.93,2.76,2.64,3.81,1.73,1.64,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.11,0.51,0.26,0.24,0.27,-0.86,0.02,0.14,0.32,0.17,0.28,-0.03,0.01,--,--,
主营业务收入(万元),351777,318685,436798,406844,402743,389504,435899,282967,534583,762980,600969,436862,315627,307981,196305,113311,80987,65281,61193,61428,58316,55194,42931,
主营业务利润(万元),62486,35505,80810,92015,70519,82298,33449,9380,107914,119475,113113,96706,62176,50500,38822,22724,15953,13313,12514,15233,14100,14139,11897,
营业利润(万元),176,-84080,4640,2481,7349,2231,-537667,-173251,-7836,59876,60523,99287,48944,18718,15583,6513,5949,5423,4788,5776,5715,6009,4321,
投资收益(万元),145,-3209,18628,1311,74726,10887,15577,-40597,-1703,24180,19442,59782,25347,9109,945,1476,925,-53,124,0,0,0,0,
营业外收支净额(万元),4013,287,2807,9049,2219,6299,-44604,4923,22344,12275,7200,2800,2147,665,-117,-12,15,0,272,0,0,0,0,
利润总额(万元),4189,-83793,7447,11530,9568,8530,-582271,-168328,14507,72151,67722,102087,51091,28922,17600,8023,6905,5354,5183,5848,5726,6009,4321,
净利润(万元),1521,-81651,8092,10913,9065,6771,-523335,-152463,3516,61881,58616,94321,44979,19810,10141,5109,3975,3320,4406,4908,4179,4356,2892,
净利润(扣除非经常性损益后)(万元),-5236,-96489,-13850,540,-67356,-10069,-532104,-159714,-7541,29830,52093,91721,43523,19587,8672,4883,3437,3271,4176,0,--,--,--,
经营活动产生的现金流量净额(万元),26181,48596,33714,50994,15326,62852,67843,16545,-14815,60033,30803,27493,19820,-31250,667,4626,10689,5578,6260,-528,158,--,--,
现金及现金等价物净增加额(万元),-14995,-9562,-51572,65809,-6203,-34986,14362,-46695,-7021,-78995,-36317,166801,76558,78086,-29403,25383,4482,-11443,35941,-2899,4953,--,--,
总资产(万元),674075,727853,909117,965226,804286,856901,992718,1522357,1723715,1626013,1560180,1218426,769262,498659,346681,267291,182446,163950,147255,82786,76736,57943,57733,
流动资产(万元),479708,496902,620717,678017,528919,511247,607101,704647,881148,802271,814323,793228,492267,302054,212909,184159,113683,0,0,0,63699,48229,46429,
总负债(万元),595750,630442,838121,901816,752816,743589,964664,938118,973147,1092991,1087930,777804,504369,281109,219635,152408,79893,66310,63539,55064,50424,43169,43782,
流动负债(万元),498489,602687,774459,870706,544300,494347,583120,518199,430953,598441,627930,480718,468282,254984,218539,151313,73649,0,0,0,29136,43169,43782,
股东权益不含少数股东权益(万元),63496,78757,49892,41357,30030,91470,6338,534292,684991,470005,410437,378526,248427,198021,100983,96654,91089,87091,83715,27722,26312,14775,13951,
净资产收益率加权(%),2.14,-148.17,17.74,30.57,14.92,77.44,-170.7,-25.04,0.57,14.07,15.63,29.29,20.39,14.1,10.3,5.45,4.64,3.89,5.63,18.17,20.34,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
