报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.32,0.23,0.22,0.15,0.09,0.14,0.08,-0.13,0.25,0.2,-0.19,0.3,0.31,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.35,3.18,2.89,3.13,3.07,1.56,1.28,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.26,0.08,0.07,0.28,0.58,0.33,-0.08,0.07,
主营业务收入(万元),1688697,1375572,964419,678334,503763,476784,372630,253583,254998,130863,55667,84352,69626,56592,33597,26460,
主营业务利润(万元),321613,232495,187851,91963,74949,72437,45822,25161,46631,33737,1516,25059,22903,17887,11219,10756,
营业利润(万元),144067,49054,64926,37624,20635,14328,4337,-20116,20675,14145,-9888,14030,14687,10817,6545,6575,
投资收益(万元),28754,6503,7581,4973,531,81,436,467,4,-3,1277,216,4,12,-9,-32,
营业外收支净额(万元),1665,38213,3404,9580,9028,4680,5591,9303,5185,770,885,3610,--,0,0,0,
利润总额(万元),145732,87267,68330,47203,29663,19008,9928,-10813,25859,14915,-9003,17640,16018,10915,6634,6575,
净利润(万元),90366,63226,58454,40201,20208,13211,7164,-9365,18259,9753,-9147,14165,10307,7375,5135,5659,
净利润(扣除非经常性损益后)(万元),62071,31289,51038,31885,9004,6998,234,-16522,14503,9098,-10983,11115,8792,7009,4722,5155,
经营活动产生的现金流量净额(万元),250697,170771,105175,81918,79550,23934,30470,-39691,-18505,3639,3225,13679,20858,8755,-2005,1895,
现金及现金等价物净增加额(万元),143727,-91988,142441,-81151,347955,25492,-110840,86574,23801,-6432,16013,-496,13163,2348,-4399,4236,
总资产(万元),4911852,4269731,3100660,2299452,2108309,1416274,1065712,967271,651632,405636,265858,205107,154257,102152,78024,53149,
流动资产(万元),1621461,1389306,1128955,826307,971863,630728,445870,456031,255025,134524,95038,63221,60297,51170,41374,37054,
总负债(万元),2857000,2697334,1800779,1233941,1077201,746054,702951,602410,461166,236134,113277,47529,34237,55316,41634,20689,
流动负债(万元),1558943,1721449,1022841,892934,681670,426324,597584,517331,391114,135239,29592,33685,25813,30789,22107,14332,
股东权益不含少数股东权益(万元),1409790,1332485,1180273,1054570,1019658,654711,350030,344685,170303,153493,139755,151211,111375,40882,33507,30372,
净资产收益率加权(%),6.58,5.06,5.39,3.87,2.92,3.08,2.07,-5.66,11.28,6.62,-6.27,10.79,12.34,18.08,16.25,25.19,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
