报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.75,0.65,0.69,0.59,0.61,0.99,0.76,0.75,0.6,1.01,1.36,1.09,0.54,0.31,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,9.97,6.12,5.15,3.24,2.71,2.35,2.9,2.78,2.7,2.69,1.36,1.1,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,-0.64,0.07,0.6,0.21,-0.47,-0.07,0.07,0.36,-0.5,0.26,0.55,0.65,0.23,
主营业务收入(万元),4406573,3877100,3392356,2710140,2110795,1652295,864134,677133,581221,487397,434696,372400,291212,198843,113285,71764,59839,30834,41354,53883,30316,22502,
主营业务利润(万元),572053,486000,487981,410596,337077,275884,160064,142065,123111,93725,94765,87745,54492,32869,20524,12323,8646,6590,10430,15163,7801,6119,
营业利润(万元),274214,232510,249033,208998,177317,112208,67112,61350,49522,40483,52200,46215,20594,13582,6826,4221,2202,342,5524,6664,4284,3263,
投资收益(万元),6763,1715,6991,34754,35737,-1061,9795,2610,-209,-1013,5178,1425,-516,656,206,288,155,-87,0,-327,-78,--,
营业外收支净额(万元),1392,-2176,-274,71,9736,8248,4316,5010,4186,3164,2014,834,913,229,-114,-136,-95,-57,-237,0,0,-269,
利润总额(万元),275607,230333,248759,209069,187053,120456,71428,66360,53708,43646,54214,47049,21508,13810,6918,4373,2387,1083,5287,6075,5290,4131,
净利润(万元),227466,196931,212156,178836,158805,98773,56553,52653,42121,35236,43692,33498,14601,8431,3507,2356,1592,125,3975,3772,3544,4131,
净利润(扣除非经常性损益后)(万元),209978,160108,192993,139942,122101,79204,48361,47454,39755,34523,38140,32389,14572,8267,3590,2915,1497,-626,4212,0,0,--,
经营活动产生的现金流量净额(万元),258755,289531,238128,106365,123767,178401,-19779,29399,25559,-25064,2254,19254,5619,-12728,-1768,1481,7442,-10395,5373,7543,0,--,
现金及现金等价物净增加额(万元),74720,298156,22383,243329,27207,110989,103586,-30443,6260,58517,-30538,27014,20072,-21485,6958,-5224,11056,-12269,30892,875,0,--,
总资产(万元),4714531,4019390,3200631,2680768,2045253,1570227,1179917,898526,787402,624926,473476,371074,284566,219023,193496,139435,117880,94549,83374,44127,35857,32248,
流动资产(万元),3374518,2760294,2012152,1833992,1346836,1065068,825303,568684,525315,428915,332980,286577,216477,159922,146063,100781,89247,69571,--,0,0,29147,
总负债(万元),2288953,1870426,1252703,904279,835950,531266,367378,346691,310577,217794,261403,188622,182882,133117,120484,70475,55167,35085,25293,24121,20752,16260,
流动负债(万元),1801725,1293280,1137427,780875,775861,467750,321009,320151,291715,212248,216516,181850,179242,124603,110995,68897,55167,35085,--,0,0,16190,
股东权益不含少数股东权益(万元),2346629,2124573,1927393,1760982,1194179,1024759,785822,524244,450137,390056,196373,165089,87869,73268,63725,60459,57950,56263,56084,18853,15105,15987,
净资产收益率加权(%),10.14,9.7,11.33,10.78,14.31,11.13,9.35,11.05,9.54,12.62,23.63,24.66,18.12,12.21,5.65,0,2.75,0.22,15,22.08,19.96,27.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
