报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.77,0.84,0.87,0.74,0.56,0.48,0.48,0.47,0.51,0.67,0.56,0.55,0.44,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,7.19,6.77,6.18,5.64,5.07,4.15,3.82,4.24,5.79,7.89,4.27,3.61,3.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.07,0.84,0.97,0.36,0.48,0.35,0.2,-0.02,0.48,1.33,0.57,0,0,
主营业务收入(万元),299235,258463,233049,205747,172321,169111,154454,146809,139718,151342,124216,115829,101213,82671,67214,56018,46799,42232,35011,29311,23111,
主营业务利润(万元),107414,89100,71828,64866,52534,43397,42760,39791,37629,44359,37636,33037,29096,26986,22812,20774,17757,15441,12664,9823,8454,
营业利润(万元),58632,44854,31654,25467,19785,17060,16107,15359,14802,20302,17799,14924,15468,13756,12146,11477,10476,8265,6114,4542,4229,
投资收益(万元),2912,2657,1909,189,282,-33,1,4,715,177,636,58,545,-9,-25,-7,0,27,-8,0,0,
营业外收支净额(万元),-4028,-2088,-630,-1541,-253,-222,329,672,1863,428,-513,--,--,248,-34,-56,220,-58,-141,0,0,
利润总额(万元),54604,42766,31024,23926,19532,16838,16436,16031,16665,20730,17285,16633,15952,14074,12121,11447,10720,8234,5965,4483,4133,
净利润(万元),45869,35821,26276,18960,14541,12470,12233,11983,13253,17133,14436,14199,11101,9406,8248,7566,7020,5475,3880,3045,2816,
净利润(扣除非经常性损益后)(万元),45072,34290,24498,20160,14718,12638,11935,11481,11636,16775,14788,12694,9967,9162,8225,7568,6872,5497,--,0,0,
经营活动产生的现金流量净额(万元),59905,46577,41196,50653,38963,26663,26860,2852,27463,21701,24927,9176,12263,7847,4409,-370,5935,10926,2860,0,0,
现金及现金等价物净增加额(万元),24922,-31412,-12082,72364,13920,6854,5090,-5874,-3820,530,12401,-6590,7401,-2972,2597,-9432,-23540,37038,2008,0,0,
总资产(万元),517028,462371,418016,390423,297307,281818,270546,261214,249455,252369,221673,198708,187139,163060,142584,123204,103603,94359,46724,39461,35345,
流动资产(万元),300325,299212,275004,250338,163118,152640,142446,132796,124024,147101,127098,106211,102526,85604,71709,56645,48457,0,27145,0,0,
总负债(万元),130250,109800,92984,86062,73561,69256,67548,67180,64480,77834,62351,53452,56466,70586,56427,43485,31080,29328,24290,20628,19467,
流动负债(万元),125279,106550,89980,83338,71009,69256,67548,67150,63915,76928,62351,53452,55203,68086,52605,43485,29160,0,17703,0,0,
股东权益不含少数股东权益(万元),386778,352571,325032,304360,222891,211633,202998,194035,184975,174168,159022,145090,130518,92332,85058,78650,71595,64155,21545,18184,15294,
净资产收益率加权(%),12.44,10.6,8.36,8.26,6.7,6.02,6.17,6.33,7.37,10.28,9.5,10.29,9.26,10.62,10.08,10.15,10.32,11.95,19.53,18.11,22.63,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
