报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.53,0.5,0.47,0.39,0.61,0.19,0.06,-0.65,0.02,0.03,-0.65,0.11,0.19,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.3,3.27,3.24,3.48,3.46,3.16,3.03,2.96,2.98,2.83,2.83,2.93,2.64,2.3,2.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.25,-0.26,0.63,1.15,0.37,0.75,0.43,0.45,0.37,0.35,0.39,0.44,0.38,--,--,
主营业务收入(万元),231449,217017,196949,177388,153890,183337,181622,191916,231549,216858,165944,219481,194650,152522,136424,117058,94664,95977,93612,78792,61322,51739,55100,
主营业务利润(万元),85322,83011,75052,65901,56634,36046,17177,6417,29712,20876,232,32296,36544,28240,22871,18470,19310,20770,21161,17740,12898,9457,14067,
营业利润(万元),37344,35084,31976,24187,20288,2482,-12214,-24132,2116,4123,-30254,4582,9977,5665,4577,2948,5168,6543,7890,7433,6243,4767,4772,
投资收益(万元),11938,152,856,499,419,242,414,482,3308,6850,670,307,334,90,-253,1051,400,86,266,262,3,21,16,
营业外收支净额(万元),35,66,1543,4005,3652,6194,14920,-8014,619,368,2754,-197,--,-93,-371,-67,-85,-91,144,19,-38,-12,-186,
利润总额(万元),37378,35151,33519,28192,23940,8676,2706,-32146,2736,4490,-27501,4385,9728,5670,4433,4170,5483,6821,8300,7714,7373,5716,5394,
净利润(万元),37454,34801,32936,27209,23331,7679,2429,-25529,856,1142,-22353,3109,5509,3440,2518,3058,3903,4864,6795,6476,5237,4183,3422,
净利润(扣除非经常性损益后)(万元),24307,28419,27957,25404,21876,684,-9120,-21081,-1213,-4628,-24326,3262,5458,3466,2784,3088,3987,4221,5222,5122,4110,--,--,
经营活动产生的现金流量净额(万元),27545,32744,21104,35983,29111,14825,33139,4097,9968,-10264,24946,34029,11034,22097,12592,13168,10933,10236,11523,12954,7850,--,--,
现金及现金等价物净增加额(万元),192,22863,-25828,-9225,54411,3323,21850,90,-21174,11972,21246,12937,-2843,6293,-1416,3888,-9367,-6642,5490,7400,4721,--,--,
总资产(万元),407440,376358,352899,289184,263272,316143,281290,274052,291095,298024,267808,254929,235434,226581,207317,189322,177261,167011,163368,154298,130054,69583,79490,
流动资产(万元),216115,200067,173387,176676,170945,124393,122128,91869,103759,123679,84673,80571,71869,82333,75332,68572,66500,--,0,0,0,36592,47521,
总负债(万元),128303,119695,120827,73251,68460,187649,162174,156659,144884,153166,132351,145803,129418,130336,117974,101991,89241,83415,79756,67815,75832,36227,50423,
流动负债(万元),97734,99928,116986,72056,66889,168885,152313,148309,139437,144773,125305,140869,116852,122069,112007,95711,77245,--,0,0,0,29276,36478,
股东权益不含少数股东权益(万元),278558,256008,231739,211633,191545,115338,107452,105071,130580,129455,128248,102758,102194,93259,89343,87331,88020,83596,83612,86483,54222,33356,29067,
净资产收益率加权(%),14.1,14.32,14.83,13.54,15.25,6.89,2.29,-21.67,0.66,0.88,-19.29,3.04,5.39,3.77,2.84,3.49,4.45,5.68,7.96,7.66,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
