报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.34,0.15,0.26,0.06,0.08,0.06,0.06,0.05,0.05,0.02,-0.27,0.01,0.04,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.54,2.51,2.48,2.61,2.93,2.88,2.87,2.87,2.84,2.38,2.94,2.77,2.54,3.13,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.04,0.1,0.08,-0.03,0.04,0.02,0.1,0.12,0.14,0.45,0.3,0.6,0.21,0.64,--,--,--,
主营业务收入(万元),87863,78434,56187,50909,48921,46790,58551,67693,60076,58807,51254,51227,46376,67241,63814,73723,75693,76299,78361,79238,40670,38188,37617,37669,42600,
主营业务利润(万元),25461,19289,12908,12681,12000,10227,9648,12924,11654,12954,3215,8742,11347,11754,8292,8371,11477,18322,21955,25905,16938,14882,8730,10640,11113,
营业利润(万元),26592,10383,16506,3442,3417,-526,-5731,-168,-1385,1816,-19010,-404,960,3520,3522,2228,3902,8206,12852,15198,11193,12095,8959,10693,11083,
投资收益(万元),3937,802,12465,413,1258,3308,436,858,623,485,-3,2426,1512,-73,-1229,1969,2338,549,510,3186,2210,0,0,0,0,
营业外收支净额(万元),-84,83,632,578,1606,5057,10768,4244,4895,527,297,1412,--,20,-41,-779,-309,655,473,236,463,0,0,0,0,
利润总额(万元),26508,10466,17138,4020,5023,4532,5037,4076,3510,2343,-18713,1008,2520,3637,3582,4895,6853,10824,16611,18631,15932,14851,11845,11879,13592,
净利润(万元),24077,10204,17365,3785,5114,3869,4039,3340,3187,1669,-18525,670,2308,3170,3317,4401,6170,10509,14904,17216,14139,13370,10953,10918,12509,
净利润(扣除非经常性损益后)(万元),12352,8190,5656,3046,3907,-2817,-5171,-802,-2320,987,-18784,-2510,247,3002,3037,3359,4518,9743,14438,16760,11627,--,--,--,--,
经营活动产生的现金流量净额(万元),13504,10240,1867,5976,5059,1482,4173,5365,2411,6600,5450,-1701,2477,1452,5918,7096,8612,25484,13027,26235,9176,21494,--,--,--,
现金及现金等价物净增加额(万元),33582,-12665,-2187,9697,83668,-14003,371,-5268,-4719,2748,3556,-3740,2420,-11290,-10498,-15537,33661,-11805,-5246,8043,-2602,63631,--,--,--,
总资产(万元),339241,270777,274792,210519,206780,185574,210630,207023,199976,193259,184052,201476,205739,202724,204367,209453,205687,159972,154050,146113,126764,128250,59042,54760,49477,
流动资产(万元),225373,168199,166745,162512,155431,81479,85489,84415,83725,83993,78689,85747,86836,85832,93259,104203,131927,--,0,0,0,108505,41026,33615,28637,
总负债(万元),31776,25006,32671,23039,21673,20765,31503,31148,27108,22922,15864,25338,24355,25336,27700,33747,31486,25506,26426,25967,16459,23176,37624,33343,29109,
流动负债(万元),18906,20466,27234,17016,15633,14934,22357,16953,15666,12146,11529,14312,13348,14927,17548,23787,21526,--,0,0,0,19747,36113,27035,22427,
股东权益不含少数股东权益(万元),304290,242868,239347,184846,182745,162695,176571,173542,171213,169109,167263,175846,179354,176480,176056,175531,174200,134465,127624,120146,110305,104637,21418,21417,20368,
净资产收益率加权(%),8.22,4.25,8.82,2.05,3.1,2.17,2.14,1.92,1.86,0.99,-10.49,0.38,1.3,1.8,1.89,3.54,4.06,7.91,11.74,14.48,0,21.21,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
