报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.12,-0.52,0.07,-0.17,0.05,0.06,0.18,0.07,0.23,0.03,0.32,0.01,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.49,1.26,1.24,0.91,0.93,1.25,1.46,1.45,1.45,1.43,1.77,3.41,3.28,3.29,2.52,2.26,2.81,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.41,0.24,0.24,0.18,0.16,0.08,0.18,0.17,0.11,0.02,-0.01,0.36,-0.09,0.17,--,--,--,--,--,--,
主营业务收入(万元),103796,63096,48559,47350,42137,44289,45997,45043,55682,28389,32983,28099,30223,24252,19821,18226,12780,20423,31916,31668,30648,26891,29623,31180,28083,17787,16309,11223,
主营业务利润(万元),20104,13510,13377,11922,12323,12320,12854,11480,16188,8502,9532,7426,7797,6678,5931,6347,2827,3238,3584,3568,3613,4708,1039,1895,1675,1484,818,493,
营业利润(万元),6571,-16821,3673,-5513,1730,2022,4840,1829,6925,955,7583,554,534,252,787,417,-219,-2239,-63,-514,-403,1209,1409,2293,1956,1660,895,507,
投资收益(万元),717,1824,182,-61,-22,-121,2447,238,47,87,6130,970,1494,-712,-482,-267,201,-1082,1555,2758,3055,2012,444,77,33,98,54,0,
营业外收支净额(万元),-17,-69,53,-141,269,319,425,235,149,-85,26,-80,--,730,73,58,462,-78,-33,76,459,--,0,0,0,0,0,0,
利润总额(万元),6554,-16890,3726,-5654,1999,2341,5266,2064,7074,870,7609,473,696,287,378,208,444,-3372,1459,2320,3111,3417,2121,2551,2106,1808,1203,544,
净利润(万元),4130,-18563,2411,-5508,1409,1717,3910,1633,5122,597,7124,298,462,122,210,58,445,-3405,1218,2098,2907,2908,1782,2170,1792,1218,1022,470,
净利润(扣除非经常性损益后)(万元),4225,-18868,2684,-2539,1208,1478,1727,1181,5016,637,1081,-842,-1068,-685,-466,-601,-743,-3175,1159,2098,2232,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),5419,1404,8169,-8948,5452,2307,2038,1280,9199,5414,5341,4070,3561,1845,3352,3275,2161,349,-231,3103,-761,1509,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),7005,-3446,4660,-9218,-8828,-14876,30410,-3794,-2256,-1356,8654,373,-648,2243,-28,-356,688,-4370,414,1969,-2416,4636,--,--,--,--,--,--,
总资产(万元),198649,163355,172562,158078,79023,76867,90595,62732,65335,67865,57648,58904,57353,72258,64908,59561,58297,50957,54445,54362,46010,41531,31730,29644,26326,23976,21201,6723,
流动资产(万元),54492,41919,41003,33365,27602,30839,45610,14555,17254,17312,18754,9590,11173,17229,13249,12342,12359,0,0,0,0,21264,12662,11221,11264,9802,7929,2858,
总负债(万元),100022,70696,61737,47535,14040,10378,23863,29149,31941,39591,29956,38365,36384,44217,36114,31093,29867,23429,23338,24698,17605,13034,14076,13819,12272,9833,8279,4219,
流动负债(万元),89654,31436,20122,32053,10984,10338,18459,22376,24093,28443,17167,22795,20414,37261,34118,31074,29848,0,0,0,0,12987,14029,13772,12229,9194,6412,2577,
股东权益不含少数股东权益(万元),96150,92221,110665,111028,64982,66490,66732,33583,33314,28191,27594,20364,20800,27880,27824,27613,27543,27277,30632,29523,28405,28497,17610,15825,14054,14143,12922,2504,
净资产收益率加权(%),4.39,-18.32,2.16,-6.36,2.14,2.54,11,4.79,16.66,2.14,29.74,1.45,2.27,0.44,0.76,0.21,1.63,-11.82,4.02,7.19,0,11.18,--,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
