报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),1.04,1.22,1.05,1.22,0.94,0.73,0.55,0.5,0.49,0.4,0.44,0.63,1.04,--,0.89,0.49,
每股净资产(元),--,--,--,--,--,--,--,--,3.45,3.06,3.98,5.34,7.33,3.68,2.8,2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.16,0.25,0.42,0.36,0.5,0.48,1.02,0.36,
主营业务收入(万元),915883,781602,636181,585480,472520,349125,260176,220348,186636,152121,120650,107665,61404,52200,41835,23238,
主营业务利润(万元),296074,251352,219491,194697,157552,113489,85704,70686,61515,53557,38622,35197,19753,16978,14963,9261,
营业利润(万元),124409,109977,96833,83944,67632,42514,29632,23466,22889,20651,13109,14081,10039,7422,6578,3703,
投资收益(万元),1845,3147,3436,2845,2106,1603,1391,-89,--,--,0,-23,-3,0,--,--,
营业外收支净额(万元),1033,1743,806,5019,1829,1248,737,633,669,-1152,732,433,814,0,216,136,
利润总额(万元),125442,111720,97639,88963,69461,43762,30369,24099,23557,19499,13840,14515,10853,7662,6794,3839,
净利润(万元),107109,95376,82535,73377,56836,33960,24444,20278,19805,15915,11877,11192,9737,6626,6226,3416,
净利润(扣除非经常性损益后)(万元),103412,88520,77320,69014,55559,33158,23353,19932,19457,16491,11075,10875,8291,6422,6043,3301,
经营活动产生的现金流量净额(万元),82175,2264,48009,23100,62365,15348,20411,8219,-6387,10102,11208,6436,5942,4255,7116,2489,
现金及现金等价物净增加额(万元),24489,104628,22815,602,23511,-30543,105751,-9488,-17346,-11224,26476,-11489,42364,6417,3979,-1948,
总资产(万元),1513187,1328599,1003018,850988,746374,624014,532525,336371,302308,274414,245934,182128,121904,61810,41594,30731,
流动资产(万元),1225492,1083237,782585,657119,566127,463024,400084,233464,219853,194579,174987,132819,96843,46441,29220,19141,
总负债(万元),639839,671523,460198,389752,360573,295646,242426,163496,146915,136922,125423,73118,34629,29097,21969,16732,
流动负债(万元),600037,555377,428010,305862,270901,198986,147696,125711,103695,92830,62852,61867,33947,26041,20197,16705,
股东权益不含少数股东权益(万元),816358,604669,488958,410709,339747,286093,257239,155323,138571,122768,106676,95374,87275,32713,19625,13999,
净资产收益率加权(%),15.78,17.81,18.41,19.57,18.21,12.54,10.76,13.86,14.35,13.92,11.77,11.71,22.03,29.66,37.26,27.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
