报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.75,0.49,0.52,0.2,0.32,0.4,0.33,0.17,0.16,0.52,0.7,0.46,0.36,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.61,5.57,4.39,3.57,3.24,3.33,3.1,2.84,2.61,3.85,1.59,1.18,1.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.15,0.17,0.72,0.45,0.34,0.3,0.31,0.29,0.16,0.27,0.54,0,0.16,
主营业务收入(万元),1241611,1107603,1008604,891394,947363,689256,572765,250720,314622,290392,223225,213693,145652,107924,77010,51395,32420,20803,20308,16809,13288,
主营业务利润(万元),327727,282507,208993,179921,198995,140628,130293,46912,43875,49990,47856,34208,24559,19579,13156,9664,7041,5150,6404,5680,4898,
营业利润(万元),120431,79471,77313,31994,44404,32130,26992,7119,8615,23770,22836,14515,11756,9584,6716,5762,4463,3717,4476,3855,2533,
投资收益(万元),8194,5642,65698,1674,1311,3011,1653,1759,3189,3225,2436,2106,1892,873,749,968,133,-36,0,0,0,
营业外收支净额(万元),-1763,-623,11258,-255,3086,13571,8552,8011,5122,2773,2728,2105,1381,854,110,988,-4,-5,23,0,0,
利润总额(万元),118668,78848,88571,31739,47490,45701,35544,15129,13737,26543,25564,16620,13136,11847,8322,8632,5358,4172,4678,4085,3011,
净利润(万元),96307,63681,66522,25341,36026,44578,36403,11751,11102,21063,19740,12926,10238,7966,6563,6054,3595,2978,3066,2665,2336,
净利润(扣除非经常性损益后)(万元),66324,58658,18240,8109,33668,33422,24615,5186,5758,18713,17342,10964,8805,6919,5798,4358,2742,2227,0,0,0,
经营活动产生的现金流量净额(万元),119586,97471,31673,9442,86028,64292,27049,27422,-10276,7494,20438,12689,9496,7853,5493,4988,2767,2981,4007,5634,1220,
现金及现金等价物净增加额(万元),39733,-51759,-10117,46254,26419,-28583,25195,-4818,-28340,70696,13383,-435,3557,7257,-73,2826,-7032,24185,1259,1351,-305,
总资产(万元),1970355,1845465,1677547,1608174,1406505,979363,888879,477331,482493,406367,266789,187089,163126,138487,104420,86937,70317,63732,25252,23627,20898,
流动资产(万元),1012195,960806,932101,879695,777669,541073,485651,259368,285486,275435,171519,115611,98488,78146,61507,49380,41706,42065,15552,0,0,
总负债(万元),1228408,1198602,1072873,1050738,909329,565311,500709,198448,210390,146934,123535,73082,60237,43687,42293,29821,21719,19214,11991,13868,12329,
流动负债(万元),845507,910736,741286,701234,687840,414601,374966,195948,204440,128899,106535,73082,60237,43636,42267,29821,21719,19214,11554,0,0,
股东权益不含少数股东权益(万元),698744,604346,565967,511354,386724,377174,358213,255278,248389,238879,125279,101084,91716,85883,54034,49566,45606,42011,11814,8716,7829,
净资产收益率加权(%),14.71,10.89,12.31,4.99,9.31,12.12,10.68,4.68,4.55,11.14,18.13,13.48,11.41,11.81,12.8,12.82,8.06,9.83,29.92,29.09,27.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
