报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.19,0.37,0.25,0.2,0.49,0.6,0.58,1.09,1.58,0.63,0.47,0.33,
每股净资产(元),--,--,--,--,--,--,--,--,3.76,2.36,1.73,1.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.71,0.7,-0.33,0.77,
主营业务收入(万元),299276,233282,159560,115845,79492,75102,77473,58775,85757,66363,37646,32339,
主营业务利润(万元),174426,130908,85000,53266,29517,24398,17726,17130,19742,9739,6420,4581,
营业利润(万元),39377,46757,31417,22876,12817,12643,9662,12270,14481,5930,3647,1681,
投资收益(万元),1508,2878,1541,774,795,763,354,-7,-4,-2,--,--,
营业外收支净额(万元),199,218,122,1349,627,519,2837,208,601,78,190,84,
利润总额(万元),39576,46975,31539,24225,13444,13163,12499,12478,15082,6008,3837,1765,
净利润(万元),15471,28043,17263,13095,8975,10396,10085,10506,12793,5064,3199,1507,
净利润(扣除非经常性损益后)(万元),19314,27908,16872,11843,8429,9955,7677,10328,12282,5000,3059,1419,
经营活动产生的现金流量净额(万元),69638,49306,20894,19628,6669,5200,-2060,4454,13883,5702,-2660,4157,
现金及现金等价物净增加额(万元),-7162,57434,-48379,49088,14801,-5597,-40325,49270,6239,5473,254,212,
总资产(万元),729496,696735,527315,426794,254791,139335,122850,108836,45124,35920,26696,19509,
流动资产(万元),307822,286852,208183,194086,126885,80182,70248,92547,35197,26982,18597,13464,
总负债(万元),251604,235673,198438,118395,31194,20906,12718,7285,14682,16814,12653,11574,
流动负债(万元),243161,199339,128059,111968,27792,19762,11587,6125,14682,16814,9653,11574,
股东权益不含少数股东权益(万元),429271,418371,290258,276776,204799,116896,108777,101544,30422,19087,14023,7588,
净资产收益率加权(%),3.65,7.73,6.09,6.08,6.4,9.23,9.35,14.96,52.72,30.59,37.59,21.77,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
