报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),1.19,1.14,1.22,0.86,0.96,1.68,1.08,0.79,1.22,1.51,1.39,1.26,0.97,
每股净资产(元),--,--,--,--,--,--,--,--,10.21,12.18,4.75,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.28,-0.34,1.02,1.34,0.71,
主营业务收入(万元),651317,646408,605698,435297,452183,534522,480148,354709,306628,231769,216115,224017,198800,
主营业务利润(万元),224354,242965,189271,135144,144050,228906,165417,84490,90930,67289,55842,56489,44594,
营业利润(万元),156856,148902,113920,80940,82261,164350,113794,41061,56632,45385,34134,30491,26045,
投资收益(万元),3078,632,92,1078,2291,2796,956,81,993,13,220,641,95,
营业外收支净额(万元),8021,7899,264,-439,5596,3702,38,-274,848,-19,-105,--,--,
利润总额(万元),164877,156801,114184,80501,87858,168052,113832,40787,57480,45366,34029,30337,25531,
净利润(万元),136997,131303,93485,66010,73378,128661,82768,30367,46933,39024,30667,27809,21368,
净利润(扣除非经常性损益后)(万元),107511,123197,92049,64973,66430,124235,81999,30220,44942,38903,30491,27681,20975,
经营活动产生的现金流量净额(万元),183970,122645,60671,124697,126326,122494,30690,58279,10718,-10038,22606,29564,15683,
现金及现金等价物净增加额(万元),48453,12188,-33932,47258,-517,11712,-109152,-24072,-20854,154446,-368,7048,-9771,
总资产(万元),1091071,1007073,897902,783940,759030,779583,638976,524716,508822,400453,195436,206147,178625,
流动资产(万元),622754,545414,488311,424819,407128,454657,398621,372340,374284,315598,127469,139658,116877,
总负债(万元),191679,185977,174516,134098,141135,173284,132277,91270,93443,30513,81646,113139,114821,
流动负债(万元),185871,183149,142258,131605,138993,170159,129815,88587,91397,28841,81582,113139,114821,
股东权益不含少数股东权益(万元),877534,796609,700448,632672,599265,571201,474194,406918,391686,359434,105027,85419,57587,
净资产收益率加权(%),16.46,17.61,14.07,10.76,12.6,24.75,18.83,7.63,12.54,16.81,33.5,38.9,45.58,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
