报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.74,0.39,0.34,0.32,0.25,0.22,0.21,0.06,0.22,0.24,0.06,0.05,-0.33,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.96,2.74,1.29,1.22,1.19,1.43,1.73,1.74,1.72,1.63,2.93,2.89,2.62,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.05,-1.66,0.28,-1.2,0.31,0.07,0.27,0.36,0.96,0.53,0.34,0.42,0.19,--,--,--,
主营业务收入(万元),7346391,6329381,4840709,3297505,2102358,2209146,2373769,2481367,2386149,1491122,870752,271550,200717,172472,184519,175767,161460,135255,84557,81259,71907,74494,79984,96176,
主营业务利润(万元),158276,141187,112752,85767,59506,57291,48931,34829,39487,40097,22943,18913,11716,8840,14774,17382,16807,14904,8285,8651,6041,6258,6665,7125,
营业利润(万元),76137,41513,22144,13309,713,10967,12670,-1635,8530,12608,3257,1715,-8981,-7234,598,2487,3652,4425,2162,3158,3123,3324,3091,2434,
投资收益(万元),18486,3037,4635,-8278,5437,1661,-725,2496,2868,-683,713,2304,25,-0,114,-149,25,-81,-45,850,-2,0,0,0,
营业外收支净额(万元),325,838,667,2888,9646,276,-99,4744,2136,-245,378,-27,--,-19,-75,-107,-201,-44,363,152,272,0,0,0,
利润总额(万元),76462,42351,22811,16197,10359,11243,12571,3109,10666,12363,3636,1688,-8975,-7253,637,2299,3691,4300,2480,4160,3394,3319,3096,2434,
净利润(万元),53627,30592,17325,12535,8615,7390,7001,1990,7419,6709,1468,1211,-7743,-7174,409,953,1840,2447,1905,3580,2980,2821,2632,2069,
净利润(扣除非经常性损益后)(万元),40895,28496,14106,16858,-3081,4579,3789,1040,2721,6668,1077,953,-4724,-7426,378,1034,1862,2531,1639,2816,2783,--,--,--,
经营活动产生的现金流量净额(万元),6678,91918,-79014,28729,-8927,-41747,19609,42248,1508,-54994,6576,-28527,7286,1621,6511,8498,22901,12650,4212,5295,2357,--,--,--,
现金及现金等价物净增加额(万元),37953,-37030,82589,20791,16742,1009,16266,-7711,806,6534,4247,4515,-662,-342,-1848,-3374,10221,561,6447,814,5848,--,--,--,
总资产(万元),1471354,1164002,1075839,728339,601447,546425,436349,387817,430451,333160,185403,167703,133508,131335,129977,151980,127494,119308,95429,73232,68569,43477,39206,36157,
流动资产(万元),1334824,1026653,937000,603679,502240,448334,357906,326591,341591,270681,125290,93055,51894,53279,61330,62945,51637,45592,0,0,0,35335,33013,30567,
总负债(万元),1132996,870038,804070,540306,424661,402646,294086,249142,292759,219742,148068,126385,102467,94184,87779,103900,79362,74317,57799,36848,35742,28677,27170,24363,
流动负债(万元),1120847,842467,772941,504301,389477,374086,275579,245446,292624,219687,147980,123581,99268,90408,84468,91887,74441,68805,0,0,0,28677,27170,24363,
股东权益不含少数股东权益(万元),319972,279730,259762,169453,159265,109650,103820,99959,98003,90615,30611,28955,28218,33983,41157,41437,40919,38739,36621,36068,32796,14800,12036,11794,
净资产收益率加权(%),21.72,13.29,9.76,7.63,6.78,6.92,6.92,2.01,7.87,11.07,4.93,4.24,-24.31,-19.1,1,2.32,4.59,6.45,5.3,10.37,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
