报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.38,0.35,0.3,0.47,0.31,0.28,0.24,0.24,0.3,0.31,0.46,0.38,0.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.06,4.01,3.74,3.35,2.16,2.27,2.17,2.1,2.02,2.43,4.49,3.64,3.19,2.91,1.88,2.1,1.6,1.05,1.01,
每股经营活动产生的现金流量净额(元),-4.35,0.2,0.17,--,--,--,--,--,-0.02,-0.55,-0.44,-0.14,-0.43,-0.18,0.15,-0.02,0.29,0.13,-0.51,-0.36,-0.29,-0.08,--,--,--,--,--,
主营业务收入(万元),147668,114831,125305,208766,241917,300221,191874,226507,179552,136190,215937,175723,120042,57373,53976,56213,82175,35188,61494,18220,16866,10833,13251,14188,9067,2051,557,
主营业务利润(万元),72429,37698,39572,52846,37602,76982,61655,93856,93754,67019,119102,100269,43889,21610,20975,15450,29131,16597,27620,12348,7059,5517,5377,3889,3584,357,39,
营业利润(万元),85419,63413,57590,88693,59904,56510,48097,43165,57671,54801,97317,77210,47633,12320,14679,9888,19306,10849,22179,10140,6063,4659,5377,3889,3584,357,0,
投资收益(万元),51322,62641,59507,79724,67206,48460,56636,30510,18437,33947,6091,10588,26722,10055,3893,9958,1264,10527,1848,4929,1424,953,406,663,10,0,37,
营业外收支净额(万元),-5086,-1410,-1384,-1140,-3169,-5311,-1183,351,66,374,710,497,--,480,2,70,176,-36,17,51,49,0,0,0,2,--,--,
利润总额(万元),80333,62002,56206,87553,56734,51200,46914,43515,57738,55175,98028,77707,50573,24712,19624,20499,20938,21637,24045,15120,7536,6022,5923,5521,3597,357,77,
净利润(万元),58282,54429,46754,72662,48161,43598,37250,37004,46697,47850,70691,52828,37956,22228,17470,17783,17580,17363,20244,12790,6401,5219,5175,4740,3059,304,71,
净利润(扣除非经常性损益后)(万元),58395,51831,34048,51179,39794,28059,13043,35852,46832,46990,69887,52702,34973,19576,14070,10486,16924,8457,18628,12739,6359,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-673183,31386,25817,44648,146859,146431,14825,86092,-3146,-85172,-67933,-21301,-51820,-21511,17835,-2248,35246,11923,-23799,-8465,-6736,-1786,--,--,--,--,--,
现金及现金等价物净增加额(万元),-110030,70587,-5082,19335,33831,34665,-93697,7543,-127863,-21759,162802,66856,61030,-2928,7448,-10988,-23933,5181,36949,11012,1329,5730,--,--,--,--,--,
总资产(万元),2561713,1966034,1898322,1904078,1853059,1769779,1829347,1824083,1782168,1718622,1427919,1065865,822331,417967,338692,316164,330297,318438,274764,143046,92770,76144,50055,50024,27161,17815,16545,
流动资产(万元),1365427,825738,812332,831545,866205,811078,833737,962323,917636,886105,825150,495490,340126,151952,163364,200530,221601,--,0,0,0,69218,46331,49444,26941,17342,16071,
总负债(万元),1251562,1072366,1034815,1056386,1060843,1022001,1100615,1142588,1119937,1062588,822812,523065,510804,139709,72064,59733,83450,78536,62404,55703,17110,7927,13178,18522,15163,9933,8968,
流动负债(万元),622143,465262,602602,461571,657364,714265,615265,741356,695171,544212,423768,434551,430525,139249,71709,59111,75844,--,0,0,0,7828,13029,18324,15163,9933,8968,
股东权益不含少数股东权益(万元),930558,876397,841604,825217,756178,712357,690841,644590,629482,620899,579384,519504,262409,276082,264217,255491,245026,227404,210041,84848,74391,67990,36677,31502,11998,7882,7578,
净资产收益率加权(%),6.42,6.33,5.61,9.18,6.56,6.2,5.58,5.81,7.44,7.97,12.9,14.78,14.7,8.22,6.7,7.11,7.44,7.64,11.66,15.07,0,10.45,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
