报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.73,0.69,0.65,0.66,0.6,0.58,0.83,0.75,0.65,--,--,
每股净资产(元),--,--,--,--,5.13,4.53,4.25,3.62,2.86,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.86,0.62,0.95,0.45,0.89,--,--,
主营业务收入(万元),112600,96559,79981,64680,54596,46001,53314,47846,33659,22978,17902,
主营业务利润(万元),31257,28508,24642,21954,18041,15219,17087,15964,12231,8770,7567,
营业利润(万元),8428,7722,7192,6353,4976,4466,6519,6816,5244,3866,3315,
投资收益(万元),--,--,132,82,--,--,--,45,--,--,--,
营业外收支净额(万元),163,-128,10,573,65,419,1337,250,429,22,-29,
利润总额(万元),8591,7594,7202,6925,5041,4885,7856,7066,5673,3888,3286,
净利润(万元),7281,6411,6058,5809,4220,4077,5783,5281,4230,2904,2445,
净利润(扣除非经常性损益后)(万元),6810,5788,5558,5260,4165,3722,4780,5061,3869,--,--,
经营活动产生的现金流量净额(万元),12214,11254,9598,5155,6030,4340,6620,3182,6227,3040,2909,
现金及现金等价物净增加额(万元),15680,-3219,-471,6709,1035,-984,2380,-2020,5538,1247,-525,
总资产(万元),144676,104174,89067,79474,53440,50447,40457,36336,31199,18718,18019,
流动资产(万元),61027,43581,46965,41661,27852,24508,19611,16965,16492,7237,5330,
总负债(万元),51999,32257,22347,17411,17493,18720,10707,11014,11158,6908,10283,
流动负债(万元),23999,32257,15396,10496,10614,11877,3900,11014,11051,6784,10142,
股东权益不含少数股东权益(万元),92676,71917,66720,62063,35947,31727,29750,25322,20040,11810,7736,
净资产收益率加权(%),8.36,9.29,9.43,10.74,12.47,13.42,21.25,23.29,30.38,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
