报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.43,0.74,0.45,0.67,0.55,0.44,0.59,0.52,--,
每股净资产(元),--,--,--,--,3.9,3.34,3.01,2.52,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.61,0.83,0.75,0.53,--,
主营业务收入(万元),135515,106545,94817,77086,62359,65078,61265,54962,50265,
主营业务利润(万元),61311,47528,39996,30588,22792,20827,19260,15761,12969,
营业利润(万元),23184,28518,16920,10981,7844,6423,7913,6888,5211,
投资收益(万元),522,1240,739,174,--,--,--,31,3,
营业外收支净额(万元),17,-2,162,1217,245,5,448,571,643,
利润总额(万元),23200,28515,17082,12197,8088,6428,8362,7459,5854,
净利润(万元),19825,24002,14406,10009,6653,5297,7047,6189,4705,
净利润(扣除非经常性损益后)(万元),18311,15537,13014,8832,6446,5294,6665,5677,4778,
经营活动产生的现金流量净额(万元),19199,24341,17484,6949,7303,9922,9013,6313,8623,
现金及现金等价物净增加额(万元),-24842,25358,-1114,6053,-299,1005,-832,-1824,2836,
总资产(万元),205557,193114,119613,102666,72412,64904,51779,44639,38233,
流动资产(万元),95419,114124,58276,51822,27072,20740,18525,18511,16521,
总负债(万元),46304,62463,13314,13624,25662,24808,15660,14367,11990,
流动负债(万元),27533,31937,11049,11630,23573,22501,13534,9257,5584,
股东权益不含少数股东权益(万元),159253,130651,106299,89042,46750,40097,36120,30273,26243,
净资产收益率加权(%),13.92,20.79,15.21,13.11,15.32,13.9,21.42,22.33,31.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
