报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.16,0.24,0.27,0.26,0.29,0.15,0.19,0.05,0.07,0.12,0.1,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.85,1.79,1.71,1.36,1.34,1.35,2,3.69,4.36,4.27,4.13,4.71,3.53,5,5.15,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.17,0.36,0.18,0.41,0.47,0.81,0.08,-0.04,0.71,0.53,0.42,-0.76,-0.36,-0.47,--,--,--,--,
主营业务收入(万元),603363,817962,804532,663601,493450,59392,64679,54805,51653,41298,28789,84310,73694,64647,59705,38117,28586,55797,62945,82285,71934,90138,80486,50041,41865,25062,
主营业务利润(万元),121550,146104,143054,117816,91147,26159,29452,23830,21543,16290,11639,19174,17080,10499,-4598,7883,7208,6490,7043,7845,6528,6751,3142,3660,887,842,
营业利润(万元),20550,30227,34340,30947,29364,5836,8930,5024,4703,5733,4074,986,1493,1295,-27748,693,960,2414,3742,5302,4209,5459,3142,1434,887,842,
投资收益(万元),7258,1546,13272,273,291,574,2154,237,216,-58,1227,-138,34,-129,32,939,606,152,63,197,642,844,598,2,3,0,
营业外收支净额(万元),-246,-175,287,486,155,550,67,-70,447,225,111,-114,-925,237,-3471,66,18,27,73,0,-23,0,0,--,--,--,
利润总额(万元),20304,30051,34627,31433,29519,6386,8997,4954,5150,5958,4185,871,568,1403,-31171,1698,1584,2594,3878,5499,4828,6240,4021,1400,961,850,
净利润(万元),12565,19414,22070,21259,20580,3576,4627,1261,1633,2999,2499,506,167,89,-31274,1561,1369,2189,3237,4611,4099,5304,3418,1190,817,723,
净利润(扣除非经常性损益后)(万元),7357,17220,15147,21654,7197,1695,2617,1344,1217,2802,1075,1053,1077,-156,-30981,1088,794,2035,3101,4588,4094,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-40495,22615,49757,32305,28792,16159,4720,6922,4241,8914,4509,10058,11543,20073,1575,-722,11402,8529,6745,-10138,-4184,-3533,--,--,--,--,
现金及现金等价物净增加额(万元),-68814,-89037,94891,-51198,111930,4947,20508,-21972,28031,4355,1407,8891,-3316,5053,1755,-2609,1088,-974,-361,565,52,-8756,--,--,--,--,
总资产(万元),651496,609996,607820,540109,353651,126675,128049,99225,119521,83401,80353,88971,78218,77200,95888,123565,105499,96459,96620,103781,81073,87273,52103,18090,9132,6733,
流动资产(万元),391436,458124,452609,325116,292374,84732,88568,58199,75716,40307,41172,37645,28576,33905,45758,66275,51488,0,--,0,51231,65305,33110,14318,6404,4295,
总负债(万元),392590,371440,388889,333687,177497,60768,65511,41902,63620,29822,25361,50489,40344,39377,53758,48817,31610,23893,26758,38012,37144,49892,20026,10763,7199,5053,
流动负债(万元),378034,290073,309554,333224,177117,51652,50809,36082,58620,29822,25361,50194,39490,39187,53566,48610,31396,0,--,0,35885,47467,18986,9824,5846,4455,
股东权益不含少数股东权益(万元),239156,221675,201456,187339,164578,54250,50976,46608,45584,44222,42194,33567,33061,33303,38387,71043,69854,68486,66233,62996,41190,37381,32077,7327,1933,1679,
净资产收益率加权(%),5.35,9.18,11.43,12.13,28.67,6.78,9.46,2.73,2.98,5.53,5.99,1.52,0.5,0.27,-57.16,2.27,1.98,3.25,0,0,--,15.27,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
