报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.33,0.23,0.45,0.52,0.55,0.46,1.01,0.94,0.88,0.84,1.08,
每股净资产(元),--,--,--,--,--,3.96,7.5,6.89,3.06,2.2,2.56,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.52,0.33,0.81,0.24,0.12,0.92,
主营业务收入(万元),94534,74575,77297,65448,53377,40917,44658,36150,31807,29511,21408,
主营业务利润(万元),31223,23025,30643,25412,20246,14051,14652,12809,10901,10041,7602,
营业利润(万元),16075,11164,21874,19095,14468,10487,11490,9250,7412,6887,5222,
投资收益(万元),-39,-100,85,9,--,4,--,--,4,--,43,
营业外收支净额(万元),-3,-60,3,381,382,262,381,212,343,103,11,
利润总额(万元),16072,11105,21878,19476,14849,10749,11871,9462,7755,6990,5234,
净利润(万元),14155,9731,19057,16528,10960,9101,10070,8034,6566,5917,4390,
净利润(扣除非经常性损益后)(万元),11908,9425,18203,16203,10695,8875,9747,7854,6270,5674,4135,
经营活动产生的现金流量净额(万元),5015,18971,7670,11989,9185,10319,3345,8147,1798,909,3751,
现金及现金等价物净增加额(万元),-24343,5295,-2707,15959,-16644,-569,-3532,38932,-2948,2583,1017,
总资产(万元),186070,191127,176842,147308,105092,90561,85361,80409,35092,29354,24868,
流动资产(万元),110815,116523,107703,90036,60483,68052,67114,64136,20299,17822,15424,
总负债(万元),42258,56948,40157,23602,15828,11434,10362,11536,12126,12877,14430,
流动负债(万元),40863,55532,38610,22020,14713,10491,9399,10555,11127,12842,14398,
股东权益不含少数股东权益(万元),142267,132686,135230,122281,85893,79127,74999,68873,22966,16477,10439,
净资产收益率加权(%),10.38,7.2,14.93,15.62,13.34,11.94,14,18.79,33.29,59.67,53.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
