报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.31,0.15,0.18,0.21,0.66,0.24,0.07,0.06,
每股净资产(元),--,--,--,--,2.38,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.3,1.76,-0.18,-0.13,
主营业务收入(万元),323161,176133,191770,173436,381620,168962,94134,82816,
主营业务利润(万元),149313,67841,85966,79980,245712,87117,26767,22788,
营业利润(万元),149313,67841,85966,79980,245712,87117,26767,22788,
投资收益(万元),101915,98321,65638,45179,77665,31668,5335,15798,
营业外收支净额(万元),-1029,-871,-284,403,-160,388,918,393,
利润总额(万元),148284,66970,85682,80383,245552,87505,27685,23181,
净利润(万元),110836,55374,64973,60201,186507,68611,18719,16384,
净利润(扣除非经常性损益后)(万元),110862,54968,65102,59902,186672,68343,18044,16102,
经营活动产生的现金流量净额(万元),360556,61393,-409615,-785415,366253,497839,-51595,-33867,
现金及现金等价物净增加额(万元),445027,-126545,-227131,-536045,696692,641007,-62627,4372,
总资产(万元),5096342,4441159,3990806,3458802,3801428,2295638,1139899,940819,
流动资产(万元),--,--,--,--,--,--,--,--,
总负债(万元),3732552,3158196,2733451,2251883,3123196,1795708,704910,526669,
流动负债(万元),--,--,--,--,--,--,--,--,
股东权益不含少数股东权益(万元),1326822,1252464,1226297,1184304,670512,497216,432252,411635,
净资产收益率加权(%),8.63,4.47,5.39,8.49,32.18,14.81,4.44,4.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
