报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.09,0.1,0.03,0.02,-0.41,-0.06,0.23,0.29,0.01,-0.34,-1.09,-0.76,1.05,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,0,0.03,0.02,0.36,1.45,4.02,3.01,2.92,2.92,2.74,2.65,2.41,3.35,2.72,2.44,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0,-0.09,0.11,-0.68,0.21,0.05,0.55,0.43,1.32,1.55,0.51,0.58,-0.74,0.51,0,--,--,--,
主营业务收入(万元),164729,92481,71588,44774,45916,70190,170543,401839,429509,275932,177973,247559,282808,225035,265796,246296,172088,149581,142539,69397,51939,43324,41311,38893,44269,
主营业务利润(万元),17761,18309,7727,5521,8930,8600,40109,71679,25702,8498,-3601,-2618,26694,23603,19040,23070,27804,24957,17798,10840,9197,6483,6771,--,--,
营业利润(万元),9161,14038,4330,7290,-47789,-9624,28808,36390,-288,-22372,-66722,-42572,39986,1816,1388,8209,11741,13060,10956,6921,7415,5199,3752,--,--,
投资收益(万元),-409,399,124,12804,-22,-168,52,420,1592,-277,-11659,-1075,36460,2809,475,147,30,36,0,0,0,0,0,--,--,
营业外收支净额(万元),1379,-586,-8,369,2654,1670,1356,13222,1621,931,-4257,-6493,-177,-626,-98,-2,-109,-605,-331,-71,-20,--,--,--,--,
利润总额(万元),10540,13452,4322,7658,-45134,-7953,30163,49612,1333,-21441,-70979,-49065,39808,4029,1765,8440,11817,12601,10709,6957,7430,5610,3694,--,--,
净利润(万元),8589,10178,3051,1859,-39782,-5580,22420,28211,633,-22301,-71210,-49802,38020,4917,1697,6490,10107,10811,9868,6271,6257,4737,2475,3365,5431,
净利润(扣除非经常性损益后)(万元),8579,10152,1847,-9904,-41751,-6501,21431,-38638,119,-22276,-64782,-43309,38160,5535,1763,6444,10105,10730,9510,6235,6242,--,--,--,--,
经营活动产生的现金流量净额(万元),-10313,-28197,12350,15367,8544,40400,-55149,4425,-5873,7456,-43947,13557,1938,19848,15753,47813,56257,18538,21192,-17930,11625,105,--,--,--,
现金及现金等价物净增加额(万元),-1651,-28539,9213,-16183,8252,-154,-58398,18579,318,4848,-14805,-10879,-10427,5292,-10551,10547,9106,2512,12181,6229,-2667,6543,--,--,--,
总资产(万元),276569,238216,217555,217883,223681,261482,288381,278018,193863,211224,226235,319310,336701,325430,449989,445916,348439,225671,178558,163910,96453,73717,39215,--,--,
流动资产(万元),225989,189849,166869,164520,193292,209318,242933,232627,57921,68890,61368,122533,147704,150575,141780,147327,112718,--,0,0,0,37680,15115,--,--,
总负债(万元),45921,18310,7660,11401,6891,4082,23717,58150,191549,209836,202784,224400,190468,216284,343539,339350,248838,129246,90735,82559,37397,20956,24840,--,--,
流动负债(万元),40155,17981,7281,10998,6177,3035,23377,57760,187728,111006,193752,207243,173099,199928,239299,206178,151775,--,0,0,0,20056,20840,--,--,
股东权益不含少数股东权益(万元),222279,212380,202373,199151,209291,248582,264665,219868,1774,1077,23266,94706,145917,109319,106153,105864,99367,96156,87524,81167,58541,52564,14375,11935,9267,
净资产收益率加权(%),3.95,4.91,1.52,0.85,-17.38,-2.06,9.32,13.66,45.4,-183.01,-120.49,-28.32,29.96,4.5,1.6,6.23,10.32,11.79,11.95,9.23,0,14.15,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
